alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
AGO,['Portuguese'],36170961,-12.5,18.5,44.7581,2023,,7644.854810730754,7.558360047369661,0.447581,1.25,1.0,0.75,1.0,False,3.38297834836176,3.38297834836176,3.38297834836176,3.38297834836176,152,False,Angola,,25-05-2025,False,unknown,,,False,0.18669225012345145,-0.09061308368694145,0.5643131522352216,1.228172139542361,0.9133710417137828,1.7582397261924698,0.3534660520816526,0.30302905915101136,0.3677906450966463,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,17.40376717255515,0.447581,1.1805410981264988,-0.8732866614608775,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,11
NRU,"['English', 'Nauru']",11680,-0.53333333,166.91666666,81.6554,2020,96.67,13983.375593389967,4.067442842776381,0.816554,1.25,1.0,0.75,1.25,False,3.321286723040425,4.151608403800531,3.321286723040425,3.321286723040425,153,False,Nauru,,25-05-2025,False,unknown,,,False,-4.591373586602895,-4.821622220672748,-4.286497104786787,0.01030931859394464,0.008053712639128593,0.013753017395164716,0.010199889530026877,0.007989110843184273,0.013565166626039113,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,15.487866929944548,0.961638,0.4836144223839909,1.0243453479308982,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,145
GRL,['Greenlandic'],56542,72.0,-40.0,69.4825,2017,,2684.201455128426,4.752371166261774,0.694825,1.25,1.0,0.75,0.75,False,3.3020662955978373,2.476549721698378,3.3020662955978373,3.3020662955978373,154,False,Greenland,,25-05-2025,False,unknown,,,False,-4.082815661082903,-4.214316421171274,-3.9291899430787347,0.016941899200196293,0.014782424266578153,0.019659592492765967,0.016654515932437018,0.014565511398348862,0.019276867352773407,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,16.71030640402353,0.560535,0.9282882420424815,-0.4563190372697107,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,135
NGA,['English'],223800000,10.0,8.0,39.2136,2023,53.34,4972.7114956424375,8.34986008219233,0.392136,1.25,1.0,0.75,1.25,False,3.274280733190572,4.0928509164882145,3.274280733190572,3.274280733190572,155,False,Nigeria,,25-05-2025,False,unknown,,,False,1.5153051565605535,1.1270226544015978,1.9987832982340124,4.704581960358421,3.0864533691909553,7.3800712918964875,0.05971102854838788,0.004601890970130464,0.14093863242593194,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,15.733004477507437,0.582314,0.5727855035932532,-0.37592225727732953,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,102
STP,['Portuguese'],209607,1.0,7.0,61.4607,2023,,5950.8564317035425,5.321405782179103,0.614607,1.25,1.0,0.75,1.0,False,3.2705732435677524,3.2705732435677524,3.2705732435677524,3.2705732435677524,156,False,Sao Tome and Principe,,25-05-2025,False,unknown,,,False,-3.4784881535240824,-3.566911768002428,-3.3986382216628357,0.030913875886886284,0.02824294089055337,0.03341874891481948,0.029969319232516726,0.02745643606489141,0.03232039122546316,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,13.331813601586536,0.7839579999999999,-0.3006701898506555,0.36844287908263657,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,118
VIR,['English'],87146,18.35,-64.933333,64.3775,2017,95.97,6608.5887247621695,4.940247457793744,0.643775,1.25,1.0,0.75,1.25,False,3.1804078071411674,3.975509758926459,3.1804078071411674,3.1804078071411674,157,False,"Virgin Islands, U.S.",,25-05-2025,False,unknown,,,False,-4.096847633177843,-4.209272801922809,-3.9979291062123483,0.01667331177198477,0.014857169515089126,0.018353608932885266,0.016396045499384747,0.014638065690735506,0.018019826398713648,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,18.43402925484208,0.8415,1.5553085897644858,0.5808581191910716,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,136
CMR,"['English', 'French']",29442327,6.0,12.0,41.9088,2023,38.0,5484.698364377135,7.468972131865236,0.419088,1.25,1.0,0.75,1.25,False,3.130156592799138,3.912695740998923,3.130156592799138,3.130156592799138,158,False,Cameroon,,25-05-2025,False,unknown,,,False,-0.2655050432101449,-0.556404382586015,0.132562716583646,0.7829650900798059,0.5732666109681315,1.141750621868301,0.3508234627468133,0.3231395544953324,0.36690943288962785,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,17.197943890820852,0.419088,1.1056709497026742,-0.978468049601881,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,16
WSM,"['English', 'Samoan']",205557,-13.58333333,-172.33333333,58.1386,2023,49.86,15441.816926011068,5.312932270752029,0.581386,1.25,1.0,0.75,1.25,False,3.0888644411634387,3.8610805514542985,3.0888644411634387,3.0888644411634387,159,False,Samoa,,25-05-2025,False,unknown,,,False,-3.7866894014577013,-3.8773499699341714,-3.689334028142502,0.022718586445879093,0.020705624065312546,0.024988639231865607,0.02220615306502894,0.02028130920867905,0.024371944413375167,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,17.302411609161485,0.138152,1.1436720616845466,-2.015538153093299,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,128
CIV,['French'],31719275,8.0,-5.0,40.6528,2023,,5122.027861833726,7.501323252192296,0.406528,1.25,1.0,0.75,1.0,False,3.0494979390672294,3.0494979390672294,3.0494979390672294,3.0494979390672294,160,False,Côte d'Ivoire,,25-05-2025,False,unknown,,,False,-0.3006926765711697,-0.6038384608245068,0.11126711032618973,0.7571000734123884,0.5467090829994443,1.1176934159518954,0.34768203374930445,0.31646344490664713,0.36671748634231993,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,17.272435098227596,0.406528,1.132767824788033,-1.0248330597816095,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,17
MHL,"['English', 'Marshallese']",42418,9.0,168.0,65.7177,2023,98.33,12946.89879378718,4.627550187767521,0.6571769999999999,1.25,1.0,0.75,1.25,False,3.0411195497464956,3.8013994371831195,3.0411195497464956,3.0411195497464956,161,False,Marshall Islands,,25-05-2025,False,unknown,,,False,-4.695661757299673,-4.825632852731258,-4.559283892497754,0.009173894238366809,0.008021476850844696,0.010469554585491465,0.00908940150847181,0.007957390138648287,0.010360514807228082,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,14.415781195023367,0.871819,0.09363318498329137,0.6927801529203063,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,146
LSO,"['English', 'Sotho']",2116427,-29.5,28.5,47.991,2023,27.86,9737.23539049232,6.325603293342072,0.47991,1.25,1.0,0.75,1.25,False,3.0357202765077935,3.794650345634742,3.0357202765077935,3.0357202765077935,162,False,Lesotho,,25-05-2025,False,unknown,,,False,-2.352309020838856,-2.4993263659037472,-2.089772560959171,0.09590580151323194,0.08214031350633101,0.12371527130113508,0.08700279206861206,0.07566295023320656,0.10931869841651841,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,14.878456289975547,0.885029,0.26193558857529775,0.7415446262064695,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,84
TUV,"['English', 'Tuvaluan']",10643,-8.0,178.0,74.3146,2023,,14900.120170370872,4.027064062151045,0.743146,1.25,1.0,0.75,1.25,False,2.9926965495313005,3.7408706869141257,2.9926965495313005,2.9926965495313005,163,False,Tuvalu,,25-05-2025,False,unknown,,,False,-5.321939851935761,-5.5081477924986295,-5.068586420008162,0.00494090132550585,0.004053609558797201,0.006291308123964105,0.004915952471708481,0.0040372110673342725,0.0062518518121029345,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,16.964694595732325,,1.0208243317890873,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,153
GMB,['English'],2422712,13.46666666,-16.56666666,45.9137,2023,2.34,4684.368675590181,6.384301790429396,0.45913699999999996,1.25,1.0,0.75,1.25,False,2.9312691711523815,3.664086463940477,2.9312691711523815,2.9312691711523815,164,False,Gambia,,25-05-2025,False,unknown,,,False,-2.3986264887539015,-2.5651037881426375,-2.112774704870765,0.09171179688555367,0.07691119955718165,0.12090203413508378,0.08352828251239475,0.07121762317438064,0.10713380296826945,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,14.392858483872496,0.324661,0.08529483389064048,-1.3270435922962462,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,86
TON,"['English', 'Tongan']",100179,-20.0,-175.0,58.5334,2023,30.0,16187.805836165144,5.0007766921902945,0.585334,1.25,1.0,0.75,1.25,False,2.927124624346514,3.658905780433143,2.927124624346514,2.927124624346514,165,False,Tonga,,25-05-2025,False,unknown,,,False,-4.466455661403071,-4.564224092571777,-4.379082135139754,0.01151488751625212,0.01041796044374094,0.012536861485386437,0.011382450511393008,0.010309989936705332,0.012380669712547351,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,14.128687847662391,0.846994,-0.010799711758472991,0.6011391196630005,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,142
ZWE,"['Chibarwe', 'English', 'Kalanga', 'Khoisan', 'Ndau', 'Northern Ndebele', 'Chewa', 'Shona', 'Sotho', 'Tonga', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zimbabwean Sign Language']",17073087,-20.0,30.0,38.4266,2023,41.58,8778.559857923652,7.232312053385075,0.384266,1.25,1.0,0.75,1.25,False,2.7791316235060695,3.473914529382587,2.7791316235060695,2.7791316235060695,166,False,Zimbabwe,,25-05-2025,False,unknown,,,False,-1.1096263838085594,-1.4060437821474832,-0.6954121286630477,0.3370863263062213,0.2451110813148429,0.49886880852374993,0.2375639762475499,0.1918282460011348,0.30292169622866716,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,,,,,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,37
HTI,"['French', 'Haitian Creole']",11867032,19.0,-72.41666666,39.262,2019,,7036.142193652935,7.074342113461789,0.39262,1.25,1.0,0.75,1.0,False,2.777528200587368,2.777528200587368,2.777528200587368,2.777528200587368,167,False,Haiti,,25-05-2025,False,unknown,,,False,-1.3983714813138117,-1.6747262152367708,-1.0028544891212,0.25197013122868467,0.18735946962830224,0.3668308316802257,0.19407414767872364,0.1553482855071052,0.2541869350126017,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,16.070951840804074,0.93779,0.695717025412649,0.9363108922966494,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,46
KEN,"['English', 'Swahili']",53330978,1.0,38.0,34.9762,2024,18.83,6931.197361488138,7.726979547982685,0.34976199999999996,1.25,1.0,0.75,1.25,False,2.7026038206615195,3.3782547758268993,2.7026038206615195,2.7026038206615195,168,False,Kenya,,25-05-2025,False,unknown,,,False,-0.27799266663623534,-0.6434329066581483,0.20219363662892942,0.7813693411929642,0.5254853828645855,1.2240850151217928,0.3472691935567404,0.31070285067641595,0.36737212769696215,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,15.8008886423582,0.8847010000000001,0.5974790050046486,0.7403338202081459,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,18
COG,"['French', 'Kikongo', 'Lingala']",6142180,-1.0,15.0,38.3791,2023,,6313.330724696886,6.788322539534806,0.383791,1.25,1.0,0.75,1.0,False,2.6052970957706028,2.6052970957706028,2.6052970957706028,2.6052970957706028,169,False,Congo,,25-05-2025,False,unknown,,,False,-2.1294296772943504,-2.3874609898420136,-1.7456878496012564,0.12110495372337458,0.09186262917453523,0.1745249018315391,0.10682309204900924,0.08379988798997436,0.1465757754722554,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,15.63069028596833,0.383791,0.5355677571757924,-1.1087662792447057,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,77
MLI,['French'],22395489,17.0,-4.0,35.0921,2023,,4117.835853482898,7.350160549597546,0.35092100000000004,1.25,1.0,0.75,1.0,False,2.5793256902253208,2.5793256902253208,2.5793256902253208,2.5793256902253208,170,False,Mali,,25-05-2025,False,unknown,,,False,-1.1299304953058402,-1.4616552222609027,-0.6766486344003595,0.331908065805783,0.23185219103886606,0.5083177004315036,0.23452356205362385,0.18387347220272707,0.30575647327755406,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,13.260820120551344,0.920727,-0.3264947341754829,0.8733231400118795,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,40
SYR,['Arabic'],25620000,35.0,38.0,34.65,2019,,3736.71213566646,7.408579125408668,0.3465,1.25,1.0,0.75,0.75,False,2.567072666954103,1.9253045002155773,2.567072666954103,2.567072666954103,171,False,Syrian Arab Republic,,25-05-2025,False,unknown,,,False,-1.034727074113424,-1.3748708347721617,-0.5733303832054714,0.3654730404383276,0.25287225699884563,0.5636451562475896,0.24925259510752243,0.1963722693444542,0.32078776664675684,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,10.836202662824425,0.0,-1.2084720663868833,-2.525523733216695,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,33
TGO,['French'],8095498,8.0,1.16666666,37.0223,2023,,5122.833552543523,6.908243569828069,0.370223,1.25,1.0,0.75,1.0,False,2.5575906591524573,2.5575906591524573,2.5575906591524573,2.5575906591524573,172,False,Togo,,25-05-2025,False,unknown,,,False,-1.973055093821053,-2.2517607550044505,-1.5683739321196664,0.1419366132826806,0.10521380663657205,0.20838375430816228,0.12245365787313886,0.09470631922510962,0.16918581329064156,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,18.003036368757254,0.9086719999999999,1.3985308866840354,0.8288223280917657,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,69
VUT,"['Bislama', 'English', 'French']",321409,-16.0,167.0,45.7313,2023,83.55,15683.385469989664,5.507058033583555,0.45731299999999997,1.25,1.0,0.75,1.25,False,2.5184492305121964,3.1480615381402455,2.5184492305121964,2.5184492305121964,173,False,Vanuatu,,25-05-2025,True,observed_zero,0.0,,False,-4.421273382879227,-4.541495761265769,-4.195681356566921,0.012088769165965208,0.010657454620227316,0.01506047841166992,0.011941751709795534,0.010544476380804847,0.014835359853295338,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,9.360483030405902,,-1.745278918265564,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,141
