alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
SVN,['Slovene'],2130638,46.11666666,14.81666666,90.7636,2024,1480.382704853587,6.328509668410944,0.907636,1.25,1.0,0.75,0.75,False,5.743983201397835,4.3079874010483765,5.743983201397835,5.743983201397835,72,False,Slovenia,,25-05-2025,unknown,,-4.170619197694016,-4.411690715555266,-3.912283300829775,0.015650378947138634,0.01213476828577276,0.019994805877079698,0.015400870995108517,0.011988402634890328,0.019598983599699103,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,14.57193202335173,0.907636,7.300731190645091,0.23669268592632434,0.8079612326106559,-1.807173180223641,99,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
CRI,['Spanish'],5309625,10.0,-84.0,85.3951,2023,8587.534812944978,6.725063849484161,0.853951,1.25,1.0,0.75,1.0,False,5.742874999330849,5.742874999330849,5.742874999330849,5.742874999330849,73,False,Costa Rica,,25-05-2025,observed_multi,183.0,4.288661641790854,4.196598491576443,4.37247473223487,72.98132795752042,66.45988227769364,79.23948740272077,1.8200044266981606e-26,3.0600127919971152e-33,9.107505471508957e-28,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.485031769255382,0.853951,9.058183431506016,0.5587200545576392,0.6184226242342273,0.42625956602073306,209,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
LTU,['Lithuanian'],2894886,56.0,24.0,88.5029,2023,1662.9914952353934,6.461631465975109,0.885029,1.25,1.0,0.75,1.0,False,5.718731234700484,5.718731234700484,5.718731234700484,5.718731234700484,74,False,Lithuania,,25-05-2025,unknown,,-3.3638571728468594,-3.582786356329601,-3.1329003509652273,0.034980735268422436,0.0277982946230341,0.04359133855471151,0.033752670984149115,0.02703618270856282,0.04173194207223626,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,14.878456289975547,0.885029,7.41697451033167,0.34479610337369604,0.7281456543380298,-1.659447039686827,83,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
PRI,"['English', 'Spanish']",3203295,18.25,-66.5,87.2918,2022,6718.1333671525435,6.505596935845423,0.872918,1.25,1.0,0.75,1.25,False,5.678852666044315,7.098565832555393,5.678852666044315,5.678852666044315,75,False,Puerto Rico,,25-05-2025,unknown,,2.520150291658924,2.412849029282354,2.6303272679808734,12.459312278488545,11.165747098992215,13.878311347980029,6.518774896625857e-05,1.3033586332668212e-05,0.00015803222510953147,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,14.979690525505411,0.872918,8.812714461979377,0.38049887804791516,0.6853869305595643,0.11430887855335013,150,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
EST,['Estonian'],1369995,59.0,26.0,92.238,2024,1790.6963660391448,6.1367189821371575,0.92238,1.25,1.0,0.75,1.0,False,5.660386854743671,5.660386854743671,5.660386854743671,5.660386854743671,76,False,Estonia,,25-05-2025,unknown,,-4.046410968616222,-4.274084992851556,-3.7787943334131975,0.017707948772328865,0.01392498099368585,0.022850248003023682,0.017389283622563815,0.013732414451552306,0.022334033440032715,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,14.130317648162611,0.92238,7.490918140584308,0.08094637690597362,0.8600159451356081,-1.5654768473010998,98,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
LBN,"['Arabic', 'French']",5490000,33.83333333,35.83333333,83.4933,2023,3699.8264065431467,6.739572344450092,0.834933,1.25,1.0,0.75,1.0,False,5.627091356268749,5.627091356268749,5.627091356268749,5.627091356268749,77,False,Lebanon,,25-05-2025,unknown,,0.612706397878385,0.4892007433903524,0.7416209704110811,1.8508243592933034,1.6310194610127116,2.099335722418079,0.29054569895521015,0.257247981655137,0.3192384491545002,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.518438813485714,0.834933,8.21631142681249,0.5705018807989739,0.5512782588788597,-0.6436212874742275,22,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,44.0,18.0,86.1009,2024,1823.7147251303682,6.534280005205082,0.8610089999999999,1.25,1.0,0.75,1.0,False,5.626073893001622,5.626073893001622,5.626073893001622,5.626073893001622,78,False,Bosnia and Herzegovina,,25-05-2025,unknown,,-2.9396812440067475,-3.1482053727887442,-2.729096613244764,0.0533696396610047,0.042929109088907166,0.0652787786937261,0.05054739856872592,0.04112519717162622,0.06115350392183036,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.045735733434276,0.8610089999999999,7.509178938801071,0.4037913656599798,0.6433413817627887,-1.5422703761597278,74,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
CYP,"['Greek', 'Turkish']",1442614,35.0,33.0,91.2211,2023,3431.2308335249613,6.159150142531189,0.9122110000000001,1.25,1.0,0.75,0.75,False,5.618444510668519,4.21383338300139,5.618444510668519,5.618444510668519,79,False,Cyprus,,25-05-2025,unknown,,-1.3502581273535494,-1.5423251859146414,-1.1639677387331058,0.26096217322549015,0.2138835156586862,0.3122448201571732,0.20039182876422923,0.17269853119229436,0.2285014900149034,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,14.181967303704466,0.9122110000000001,8.14096571753165,0.09916191440828319,0.8241135867751745,-0.7393732917018947,43,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
BGR,['Bulgarian'],6437360,43.0,25.0,82.439,2024,2313.7960291005047,6.808707797095676,0.82439,1.25,1.0,0.75,0.75,False,5.613030620847704,4.2097729656357785,5.613030620847704,5.613030620847704,80,False,Bulgaria,,25-05-2025,unknown,,-1.167315250764713,-1.326760173571277,-1.0068968616350076,0.31297593176359,0.26533551227385155,0.3653519029269484,0.22818198623013233,0.20349869598641412,0.2535364379575569,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.67762907614483,0.82439,7.747076854258651,0.6266442919931746,0.5140554676315335,-1.2399412531868315,38,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
BRN,['Malay'],455500,4.5,114.66666666,99.0336,2023,11287.206094750567,5.658488381309017,0.9903360000000001,1.25,1.0,0.75,0.75,False,5.603804749592047,4.2028535621940355,5.603804749592047,5.603804749592047,81,False,Brunei Darussalam,,25-05-2025,observed_multi,23.0,2.3366410217092253,2.1333074084343435,2.5678817749727525,10.44626992651468,8.442744944721381,13.038193934179535,0.000673877471937228,2.8371312897240056e-05,0.0018190639452429855,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,13.02915099568215,0.9903360000000001,9.331513751228359,-0.30740747064865437,1.099939306797685,0.773617447171617,139,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
ECU,['Spanish'],18103660,-2.0,-77.5,77.1727,2024,9248.583379847747,7.257766384654669,0.771727,1.25,1.0,0.75,1.0,False,5.6010142787303945,5.6010142787303945,5.6010142787303945,5.6010142787303945,82,False,Ecuador,,25-05-2025,observed_multi,294.0,5.979298501502402,5.90078045891254,6.051957185088428,395.57973039560466,365.322475822621,424.9439108283623,2.745181706964553e-153,1.1955896016485167e-182,8.037891582319062e-157,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,16.71162468573913,0.771727,9.132333789475679,0.9913085981960587,0.32812510099415176,0.5204924753338526,223,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
ISL,['Icelandic'],391810,65.0,-18.0,99.8301,2023,1511.0787855277567,5.593075516113534,0.998301,1.25,1.0,0.75,1.0,False,5.583572880811657,5.583572880811657,5.583572880811657,5.583572880811657,83,False,Iceland,,25-05-2025,unknown,,-6.257812639206025,-6.57736042261519,-5.925682935495788,0.001956501593194829,0.0013915200702377135,0.002669993971204906,0.0019525112909906958,0.00138958508429986,0.002662874561938025,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,12.878532307393002,0.998301,7.3212406622124915,-0.36052690264285897,1.1280602906054198,-1.7811090150976734,128,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
PRY,"['Guaraní', 'Spanish']",6109644,-23.0,-58.0,81.5781,2024,10093.883735201438,6.786015905276943,0.8157810000000001,1.25,1.0,0.75,1.0,False,5.535902841222731,5.535902841222731,5.535902841222731,5.535902841222731,84,False,Paraguay,,25-05-2025,unknown,,4.7863427402940975,4.697108344981172,4.862534872310165,120.02218259180441,109.62973078828097,129.35167837123294,1.449959434261174e-43,8.61257731494867e-55,2.6904134979570012e-46,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.625379064311183,0.8157810000000001,9.219784013612903,0.6082170238910543,0.48366079724850947,0.6316273270888051,212,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
HRV,['Croatian'],3866233,45.16666666,15.5,83.6324,2024,1591.556116495056,6.587288023403108,0.8363240000000001,1.25,1.0,0.75,1.0,False,5.509107068884581,5.509107068884581,5.509107068884581,5.509107068884581,85,False,Croatia,,25-05-2025,unknown,,-3.563454795054791,-3.767326012980853,-3.3272466161908856,0.028624928450457287,0.023113888085490187,0.0358918083637439,0.027801343051558472,0.022585758837402235,0.03462642966360884,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.167791205946209,0.8363240000000001,7.373095624812952,0.4468372681655939,0.5561892806587165,-1.715209886327943,88,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
MKD,['Macedonian'],1822612,41.83333333,22.0,87.1819,2023,2224.212765066631,6.260694225323314,0.871819,1.25,1.0,0.75,0.75,False,5.458192178827146,4.0936441341203595,5.458192178827146,5.458192178827146,86,False,North Macedonia,,25-05-2025,unknown,,-3.186249319881682,-3.37307065856358,-2.9655153808822803,0.041685704227440175,0.034284419123667136,0.05153391499518402,0.03995516532987781,0.03312890470098014,0.048945439478304924,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,14.415781195023367,0.871819,7.707607814777633,0.18162220695426176,0.6815068349908637,-1.290099910810742,81,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
MNG,['Mongolian'],3544835,46.0,105.0,83.0162,2023,6943.711069167842,6.549596025060067,0.830162,1.25,1.0,0.75,0.75,False,5.4372257353559155,4.077919301516936,5.4372257353559155,5.4372257353559155,87,False,Mongolia,,25-05-2025,unknown,,2.3525780301782357,2.261380187795574,2.444466789893533,10.529106402226601,9.596325937206917,11.52440323217945,0.0003240565251046647,0.00011392906581297467,0.0006523452169115385,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.081002172436367,0.830162,8.845735651611413,0.4162289537808713,0.5344339131479486,0.1562733795107168,140,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
GEO,['Georgian'],4000921,42.0,43.5,81.8843,2023,3564.798871650325,6.602159976122113,0.818843,1.25,1.0,0.75,0.75,False,5.406132481327759,4.0545993609958195,5.406132481327759,5.406132481327759,88,False,Georgia,,25-05-2025,unknown,,-0.3339634100109626,-0.4611531201914149,-0.20869066936242137,0.7183958115589663,0.6305573855690173,0.8116464998747852,0.34920329782623105,0.33564197896490766,0.36047338324042344,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,15.202035142580701,0.818843,8.179143395164006,0.4589142453583427,0.4944714001887834,-0.6908557425946161,6,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
BHS,['English'],398165,25.0343,-77.3963,94.8186,2023,6842.386057328471,5.600063081470082,0.9481860000000001,1.25,1.0,0.75,1.25,False,5.309901412966791,6.637376766208489,5.309901412966791,5.309901412966791,89,False,Bahamas,,25-05-2025,unknown,,-0.5030455963109355,-0.7010686060939696,-0.2981169976269374,0.6099468181049,0.49605547033150865,0.7422145000481479,0.32902465336468234,0.3020617543278162,0.3533375325022859,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,12.89462177121931,0.9481860000000001,8.831037925747017,-0.35485255247255304,0.9511258143311402,0.13759498730315134,13,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
MLT,"['English', 'Maltese']",574250,35.9375,14.3754,92.0727,2023,2373.312282265431,5.759101003867063,0.920727,1.25,1.0,0.75,1.25,False,5.30255978998751,6.628199737484387,5.30255978998751,5.30255978998751,90,True,Malta,Malta,25-05-2025,unknown,,-4.548083386141149,-4.788047404140215,-4.29576520357496,0.010718683226943318,0.008328705220647525,0.013626141964718721,0.0106015706271403,0.008259625957867786,0.0134417294877184,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,13.260820120551344,0.920727,7.772463109174673,-0.22570358341242017,0.8541799142210837,-1.2076794985196462,106,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
ALB,['Albanian'],2363314,41.0,20.0,83.1356,2023,2179.21451583373,6.373521427687243,0.831356,1.25,1.0,0.75,1.0,False,5.298665280036356,5.298665280036356,5.298665280036356,5.298665280036356,91,True,Albania,Albania,25-05-2025,unknown,,-3.2480596758053992,-3.433676236810477,-3.048152371709491,0.03914537036860734,0.03226809846685236,0.047446636043296374,0.037620465199661855,0.03124348829128206,0.04524801220939256,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,14.675575429270774,0.831356,7.6871785527005905,0.2732451145452441,0.5386494127921968,-1.3160621428666892,82,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
GHA,['English'],33742380,8.0,-2.0,69.9445,2023,5114.966625649703,7.52817571205314,0.6994450000000001,1.25,1.0,0.75,1.25,False,5.265544860917009,6.581931076146262,5.265544860917009,5.265544860917009,92,True,Ghana,Ghana,25-05-2025,unknown,,3.8492720092672186,3.7405964306161605,3.950725588725202,47.044051014756036,42.12310740779816,51.9730668290684,3.616320113941535e-18,1.3938546706492759e-21,2.1414546008191986e-17,0.9,1.05,92.0,20,4,4,12,-2.178943979214161,-2.294810458587157,-2.054201887357474,5,95,1.0,13.900796422998402,2.8354724934856366,5.409545609622058,5.270156919486265,5.539901221707814,0.6787887,0.2832404461542748,3.3045810385805705,3.1319155408790182,3.4594555512533307,8.722766647297384,0.7868838870640574,3.2880348893404228,3.1732802429808737,3.3974809531865704,17.334265172013396,0.6994450000000001,8.54012163915316,1.2108982742393817,0.07292849690241288,-0.23211176534023428,206,bayes-distance-smoke,bayes-distance-smoke_20251220T234458Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
