alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
WSM,"['English', 'Samoan']",205557,-13.58333333,-172.33333333,58.1386,2023,15441.816926011068,5.312932270752029,0.581386,1.25,1.0,0.75,1.25,False,3.0888644411634387,3.8610805514542985,3.0888644411634387,3.0888644411634387,159,False,Samoa,,25-05-2025,unknown,,-0.016241227601585397,-0.11643845620711767,0.08768178292675212,0.9857853962412767,0.8900848782695931,1.0916406899734277,0.36713608839719464,0.36506334666727963,0.3678752521410623,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.302411609161485,0.138152,1.1996643218998357,-1.9087552902156044,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,8
CIV,['French'],31719275,8.0,-5.0,40.6528,2023,5122.027861833726,7.501323252192296,0.406528,1.25,1.0,0.75,1.0,False,3.0494979390672294,3.0494979390672294,3.0494979390672294,3.0494979390672294,160,False,Côte d'Ivoire,,25-05-2025,unknown,,-2.801547785457312,-2.9131294477591476,-2.684767779650732,0.060866365579970355,0.05430551839349099,0.06823703957760316,0.05725540703414261,0.051435074923936876,0.06373605910370361,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.272435098227596,0.406528,1.1890923586722757,-0.9612352462250594,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,193
MHL,"['English', 'Marshallese']",42418,9.0,168.0,65.7177,2023,12946.89879378718,4.627550187767521,0.6571769999999999,1.25,1.0,0.75,1.25,False,3.0411195497464956,3.8013994371831195,3.0411195497464956,3.0411195497464956,161,False,Marshall Islands,,25-05-2025,unknown,,0.9089982963800882,0.7896268719857836,1.032131506381585,2.4885877883412837,2.202574432806588,2.8070426930545653,0.20730311039747998,0.16949850262950036,0.24342471579792388,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.415781195023367,0.871819,0.18162220695426176,0.6815068349908637,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,109
LSO,"['English', 'Sotho']",2116427,-29.5,28.5,47.991,2023,9737.23539049232,6.325603293342072,0.47991,1.25,1.0,0.75,1.25,False,3.0357202765077935,3.794650345634742,3.0357202765077935,3.0357202765077935,162,False,Lesotho,,25-05-2025,unknown,,-1.356869411434341,-1.451163211058862,-1.2602327420936605,0.2579130674353797,0.23429759360572056,0.2835880174257459,0.19912404877157375,0.1853589990670776,0.21356356652840083,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.878456289975547,0.885029,0.34479610337369604,0.7281456543380298,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,112
TUV,"['English', 'Tuvaluan']",10643,-8.0,178.0,74.3146,2023,14900.120170370872,4.027064062151045,0.743146,1.25,1.0,0.75,1.25,False,2.9926965495313005,3.7408706869141257,2.9926965495313005,2.9926965495313005,163,False,Tuvalu,,25-05-2025,unknown,,1.768864145838662,1.6269094879512207,1.9176271183639217,5.886899977228901,5.088125498410208,6.804792330953339,0.01777961120142275,0.007542774359639615,0.031391567988002925,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.964694595732325,,1.080560005351166,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,225
GMB,['English'],2422712,13.46666666,-16.56666666,45.9137,2023,4684.368675590181,6.384301790429396,0.45913699999999996,1.25,1.0,0.75,1.25,False,2.9312691711523815,3.664086463940477,2.9312691711523815,2.9312691711523815,164,False,Gambia,,25-05-2025,unknown,,-1.4720470054850765,-1.5714550204072177,-1.370773912011841,0.2298971492564004,0.2077426937847637,0.25391038024626106,0.18253660758702972,0.1687734985116812,0.19697385235354564,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.392858483872496,0.324661,0.17353794191429583,-1.2502723562549203,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,119
TON,"['English', 'Tongan']",100179,-20.0,-175.0,58.5334,2023,16187.805836165144,5.0007766921902945,0.585334,1.25,1.0,0.75,1.25,False,2.927124624346514,3.658905780433143,2.927124624346514,2.927124624346514,165,False,Tonga,,25-05-2025,unknown,,0.32823341921233135,0.21715277807434882,0.4453873737052479,1.3918625498164576,1.2425339207708304,1.5610948068398374,0.3453336803671407,0.3276833830137072,0.35865973910340776,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.128687847662391,0.846994,0.08037158716494647,0.5938604541965108,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,28
ZWE,"['Chibarwe', 'English', 'Kalanga', 'Khoisan', 'Ndau', 'Northern Ndebele', 'Chewa', 'Shona', 'Sotho', 'Tonga', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zimbabwean Sign Language']",17073087,-20.0,30.0,38.4266,2023,8778.559857923652,7.232312053385075,0.384266,1.25,1.0,0.75,1.25,False,2.7791316235060695,3.473914529382587,2.7791316235060695,2.7791316235060695,166,False,Zimbabwe,,25-05-2025,unknown,,-2.569261990866334,-2.6858385477401967,-2.4481592796633054,0.07679715791379088,0.06816401360355254,0.08645257620359444,0.07109200097773191,0.0636724994508175,0.07929249117261444,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,,,,,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,177
HTI,"['French', 'Haitian Creole']",11867032,19.0,-72.41666666,39.262,2019,7036.142193652935,7.074342113461789,0.39262,1.25,1.0,0.75,1.0,False,2.777528200587368,2.777528200587368,2.777528200587368,2.777528200587368,167,False,Haiti,,25-05-2025,unknown,,-2.378943242481802,-2.492785049355968,-2.262377567704991,0.09288464428842788,0.08267938049123978,0.10410268195675391,0.08460741198964601,0.07611846383649518,0.09381033705775686,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.070951840804074,0.93779,0.7653593617259561,0.9144220167586085,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,172
KEN,"['English', 'Swahili']",53330978,1.0,38.0,34.9762,2024,6931.197361488138,7.726979547982685,0.34976199999999996,1.25,1.0,0.75,1.25,False,2.7026038206615195,3.3782547758268993,2.7026038206615195,2.7026038206615195,168,False,Kenya,,25-05-2025,unknown,,-3.1862227645395325,-3.317893388399175,-3.05061309953266,0.04146644151761128,0.03622907300649396,0.04732989855878621,0.03977129120479232,0.03494001888552612,0.045141965017966565,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.8008886423582,0.8847010000000001,0.670114848133836,0.7269876276350877,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,204
COG,"['French', 'Kikongo', 'Lingala']",6142180,-1.0,15.0,38.3791,2023,6313.330724696886,6.788322539534806,0.383791,1.25,1.0,0.75,1.0,False,2.6052970957706028,2.6052970957706028,2.6052970957706028,2.6052970957706028,169,False,Congo,,25-05-2025,unknown,,-2.0946287865077355,-2.211377871421763,-1.9766493484805734,0.12344812270133804,0.10954960021873301,0.13853263639511046,0.10904356124092604,0.09818248279479738,0.12061133916518664,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.63069028596833,0.383791,0.6100901584989014,-1.0415097984958028,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,155
MLI,['French'],22395489,17.0,-4.0,35.0921,2023,4117.835853482898,7.350160549597546,0.35092100000000004,1.25,1.0,0.75,1.0,False,2.5793256902253208,2.5793256902253208,2.5793256902253208,2.5793256902253208,170,False,Mali,,25-05-2025,unknown,,-2.779465406218313,-2.9069243971010827,-2.6473828543689515,0.06226861859308688,0.05464353500298289,0.0708363608020339,0.058487087855047255,0.051737733665619304,0.06599216867903585,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,13.260820120551344,0.920727,-0.22570358341242017,0.8541799142210837,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,191
SYR,['Arabic'],25620000,35.0,38.0,34.65,2019,3736.71213566646,7.408579125408668,0.3465,1.25,1.0,0.75,0.75,False,2.567072666954103,1.9253045002155773,2.567072666954103,2.567072666954103,171,False,Syrian Arab Republic,,25-05-2025,unknown,,-2.8531975125425304,-2.982162640815603,-2.7191453781659303,0.057847341561393775,0.05068310691519053,0.06593107814050361,0.0545760063696501,0.04817834042079283,0.06172437109791431,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.836202662824425,0.0,-1.0808053215874025,-2.396510488584243,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,194
TGO,['French'],8095498,8.0,1.16666666,37.0223,2023,5122.833552543523,6.908243569828069,0.370223,1.25,1.0,0.75,1.0,False,2.5575906591524573,2.5575906591524573,2.5575906591524573,2.5575906591524573,172,False,Togo,,25-05-2025,unknown,,-2.25728975754974,-2.3771786380894238,-2.1343294550298175,0.10493349723630438,0.09281206588782324,0.1183239062900979,0.09442663245785977,0.08458564622047125,0.10511993392541844,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.003036368757254,0.9086719999999999,1.446757094340909,0.8116189023187301,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,165
VUT,"['Bislama', 'English', 'French']",321409,-16.0,167.0,45.7313,2023,15683.385469989664,5.507058033583555,0.45731299999999997,1.25,1.0,0.75,1.25,False,2.5184492305121964,3.1480615381402455,2.5184492305121964,2.5184492305121964,173,False,Vanuatu,,25-05-2025,observed_zero,0.0,-0.5364848942897559,-0.6579254941184907,-0.41300539835777333,0.5864455562873363,0.5179246600674641,0.6616587120020084,0.3254809201424216,0.3085565481770629,0.3414124134555056,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,9.360483030405902,,-1.6012546067802296,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,42
MRT,['Arabic'],4927532,20.0,-12.0,37.3809,2023,3875.1936948630337,6.69262945332252,0.37380899999999995,1.25,1.0,0.75,0.75,False,2.5017651233170377,1.8763238424877784,2.5017651233170377,2.5017651233170377,174,False,Mauritania,,25-05-2025,unknown,,-2.0171905286683574,-2.136964625047035,-1.8951001766266118,0.13340993860863928,0.11801251314526987,0.15030327842170346,0.11666452364862882,0.10487594225432045,0.12932800227858027,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,8.386172928977834,,-1.9448693318980008,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,150
SLB,['English'],750325,-8.0,159.0,42.4597,2023,14624.911563407284,5.875249416903541,0.424597,1.25,1.0,0.75,1.25,False,2.494613276668993,3.118266595836241,2.494613276668993,2.494613276668993,175,False,Solomon Islands,,25-05-2025,unknown,,-1.0134008064511923,-1.1315803855109023,-0.8923757084160518,0.36398385952565177,0.322523143619884,0.4096813133798354,0.25251790187935,0.2336096950948546,0.2719717660524641,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.021330423084795,0.20635,0.7478591328105698,-1.667977530803186,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,91
COD,"['French', 'Kikongo', 'Lingala', 'Tshiluba', 'Swahili']",112832000,0.0,25.0,30.548,2023,6495.768828472126,8.05243228628321,0.30548,1.25,1.0,0.75,1.0,False,2.4598570148137946,2.4598570148137946,2.4598570148137946,2.4598570148137946,176,False,"Congo, The Democratic Republic of the",,25-05-2025,unknown,,-3.6464379904988364,-3.7969844661872627,-3.493767905789982,0.026195481860631427,0.022438334592447307,0.030386165105518587,0.0255125435249524,0.02194046232976479,0.029476733118247826,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.54141054473968,0.30548,1.6366281571776373,-1.3179922043925432,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,219
RWA,"['English', 'French', 'Kinyarwanda']",14104969,-2.0,30.0,34.2005,2023,6890.761044198649,7.14937213599697,0.342005,1.25,1.0,0.75,1.25,False,2.4451210173716436,3.0564012717145546,2.4451210173716436,2.4451210173716436,177,False,Rwanda,,25-05-2025,unknown,,-2.5867130292146796,-2.7158377045818995,-2.4528285067601883,0.0755133096437628,0.06614951705695654,0.08604985047403368,0.06998772430528453,0.06191534648021031,0.07895491033957061,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.3794014538834,1.0,1.2268167082829855,1.1340587277038934,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,180
ZMB,['English'],19693423,-15.0,30.0,33.0,2023,8251.882134151105,7.294321209322918,0.33,1.25,1.0,0.75,1.25,False,2.407125999076563,3.0089074988457036,2.407125999076563,2.407125999076563,178,False,Zambia,,25-05-2025,unknown,,-2.7722639505725355,-2.9064444968585805,-2.633159789931002,0.06273761450545394,0.05466976460174254,0.07185106989912275,0.058897633292286006,0.051761210762858265,0.06686959859108861,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.65301392200563,0.384266,0.9706380525045887,-1.0398327781180658,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,190
PAK,"['English', 'Urdu']",241499431,30.0,70.0,27.3759,2023,6206.785820688196,8.38291611184177,0.27375900000000003,1.25,1.0,0.75,1.25,False,2.294898731861691,2.868623414827114,2.294898731861691,2.294898731861691,179,False,Pakistan,,25-05-2025,unknown,,-4.0804386457785276,-4.246056338273448,-3.9120553072159634,0.016987038685950796,0.014320599290582057,0.019999354975568227,0.01669802113225189,0.014116981173081553,0.01960335385864637,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.217870178958274,0.685485,0.4644988653516427,0.023641750643030205,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,226
BEN,['French'],13224860,9.5,2.25,32.2083,2023,4962.647594060485,7.121391083236578,0.322083,1.25,1.0,0.75,1.0,False,2.2936790042620867,2.2936790042620867,2.2936790042620867,2.2936790042620867,180,False,Benin,,25-05-2025,unknown,,-2.6068538850128293,-2.7429331332514817,-2.4668785820813572,0.07403043016907229,0.06438123197660661,0.08484929719256204,0.06871275609525801,0.060366899287011354,0.0779468677206498,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.397608949641263,0.322083,0.8805631274431931,-1.259374163694511,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,183
