alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
ISL,['Icelandic'],391810,65.0,-18.0,99.8301,2023,,1511.0787855277567,5.593075516113534,0.998301,1.25,1.0,0.75,1.0,False,5.583572880811657,5.583572880811657,5.583572880811657,5.583572880811657,82,False,Iceland,,25-05-2025,False,unknown,,-6.954008831402111,-7.267533386295068,-6.633878860581241,0.0009726694893906552,0.0006978321574403298,0.0013150532950650538,0.000971687914926443,0.0006973453575855666,0.001313325066451344,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,16.131485604077078,0.881824,8.258575390526843,0.7733954630455419,0.6948352857513128,-0.6364005059856915,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,132
PRY,"['Guaraní', 'Spanish']",6109644,-23.0,-58.0,81.5781,2024,,10093.883735201438,6.786015905276943,0.8157810000000001,1.25,1.0,0.75,1.0,False,5.535902841222731,5.535902841222731,5.535902841222731,5.535902841222731,83,False,Paraguay,,25-05-2025,False,unknown,,4.695202666682052,4.608163664759419,4.779359841829111,109.56898699850072,100.29979637131494,119.02812884127222,7.228293422825086e-40,2.412076166746047e-50,2.764725078606057e-42,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,15.517245022876946,0.866377,8.24995360215214,0.5484649900226717,0.6388327875434128,-0.6478406495886195,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,211
HRV,['Croatian'],3866233,45.16666666,15.5,83.6324,2024,49.0,1591.556116495056,6.587288023403108,0.8363240000000001,1.25,1.0,0.75,1.0,False,5.509107068884581,5.509107068884581,5.509107068884581,5.509107068884581,84,False,Croatia,,25-05-2025,False,unknown,,-3.8856380495551157,-4.107432559818842,-3.663284772875059,0.020723771076978655,0.016449955631356025,0.02564812694082579,0.020291002558201685,0.016181568124468523,0.02499866487031786,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,16.289274693197108,0.39262,8.858957428335218,0.8311766900433918,-1.0787548050946374,0.16023894173007092,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,91
MKD,['Macedonian'],1822612,41.83333333,22.0,87.1819,2023,,2224.212765066631,6.260694225323314,0.871819,1.25,1.0,0.75,0.75,False,5.458192178827146,4.0936441341203595,5.458192178827146,5.458192178827146,85,False,North Macedonia,,25-05-2025,False,unknown,,-3.5836981889949726,-3.7876640970487028,-3.3786358619778665,0.02798782260758786,0.022648445773112223,0.03409393288170703,0.027203662843312933,0.022141258850749183,0.032951128662941746,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,16.92437011261623,0.35092100000000004,8.323325842581772,1.0637440544879389,-1.2299329091129716,-0.5504839376741524,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,86
MNG,['Mongolian'],3544835,46.0,105.0,83.0162,2023,,6943.711069167842,6.549596025060067,0.830162,1.25,1.0,0.75,0.75,False,5.4372257353559155,4.077919301516936,5.4372257353559155,5.4372257353559155,86,False,Mongolia,,25-05-2025,False,unknown,,2.1610071982161796,2.0672695762801947,2.251150594842658,8.693451760681747,7.903214519144671,9.498658660219773,0.0015933439976158086,0.0007119463053732653,0.0029206623008964654,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,10.76487849442862,0.0,9.370284907339396,-1.1918173748014966,-2.5021833573303853,0.8387130046163332,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,127
GEO,['Georgian'],4000921,42.0,43.5,81.8843,2023,,3564.798871650325,6.602159976122113,0.818843,1.25,1.0,0.75,0.75,False,5.406132481327759,4.0545993609958195,5.406132481327759,5.406132481327759,87,False,Georgia,,25-05-2025,True,unknown,,-0.5641036214148303,-0.690266516826563,-0.4388958400732873,0.5705245220796364,0.5014424095243134,0.6447479340337636,0.321713824231649,0.3037018169293998,0.3383603684712065,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,11.078767629469402,,6.227873636697677,-1.076873436249741,0.0,-3.330913369080763,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,12
BHS,['English'],398165,25.0343,-77.3963,94.8186,2023,87.13,6842.386057328471,5.600063081470082,0.9481860000000001,1.25,1.0,0.75,1.25,False,5.309901412966791,6.637376766208489,5.309901412966791,5.309901412966791,88,False,Bahamas,,25-05-2025,False,unknown,,-1.016211147012462,-1.2337964262885805,-0.7971090968532215,0.3651759449764938,0.2911850152374912,0.45062981119296974,0.2521224457104109,0.21762509638756514,0.28715334415372135,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,12.89462177121931,0.9481860000000001,8.831037925747017,-0.41192073930107365,0.9354281378308522,0.12319290150615891,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,25
MLT,"['English', 'Maltese']",574250,35.9375,14.3754,92.0727,2023,89.0,2373.312282265431,5.759101003867063,0.920727,1.25,1.0,0.75,1.25,False,5.30255978998751,6.628199737484387,5.30255978998751,5.30255978998751,89,False,Malta,,25-05-2025,False,unknown,,-5.096931163016305,-5.339530046287782,-4.84957930571627,0.006183376827750389,0.004798126084245643,0.007831672595930293,0.006144411886517646,0.004775159213291514,0.007770577052698339,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,17.7535278844901,0.585357,9.067721502898577,1.3673756534841834,-0.3799943016249685,0.43724539193990813,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,110
ALB,['Albanian'],2363314,41.0,20.0,83.1356,2023,,2179.21451583373,6.373521427687243,0.831356,1.25,1.0,0.75,1.0,False,5.298665280036356,5.298665280036356,5.298665280036356,5.298665280036356,90,True,Albania,Albania,25-05-2025,False,unknown,,-3.5859169642335287,-3.7773962418112292,-3.3908407917087184,0.027901815856383204,0.02288219462978016,0.03368034783642,0.027123746433490234,0.022364544866213212,0.032564872253225345,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,14.675575429270774,0.831356,7.6871785527005905,0.24025165210073487,0.5118655130086257,-1.394579852879686,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,87
GHA,['English'],33742380,8.0,-2.0,69.9445,2023,66.67,5114.966625649703,7.52817571205314,0.6994450000000001,1.25,1.0,0.75,1.25,False,5.265544860917009,6.581931076146262,5.265544860917009,5.265544860917009,91,True,Ghana,Ghana,25-05-2025,False,unknown,,3.9680417345892276,3.8720773622045352,4.063097874915853,52.96890964979853,48.04208330791067,58.154186716336746,2.33861623052117e-20,3.225065931964041e-24,6.564630740550817e-20,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,10.545341438708522,0.9444450000000001,7.603129722932015,-1.272210262052104,0.9218652877113629,-1.5061031982022937,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,206
BTN,['Dzongkha'],784043,27.5,90.5,88.426,2023,,7723.876256931685,5.894339881754102,0.88426,1.25,1.0,0.75,0.75,False,5.212128983839882,3.9090967378799117,5.212128983839882,5.212128983839882,92,True,Bhutan,Bhutan,25-05-2025,True,observed_multi,2.0,0.171428681444898,0.0023838710909570514,0.34188936322233704,1.1934291685630434,1.0023867159237816,1.4076045570719429,0.35996003495817724,0.3444813959141702,0.36775931147923446,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,13.572219144767281,0.88426,8.952201083117478,-0.1637894656339879,0.7036669090849338,0.28396278583422646,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,3
MAC,"['Portuguese', 'Chinese']",685900,22.16666666,113.55,89.1806,2023,,9558.208057037542,5.836260802858487,0.891806,1.25,1.0,0.75,1.0,False,5.204812401554015,5.204812401554015,5.204812401554015,5.204812401554015,93,True,Macao,Macao,25-05-2025,False,unknown,,0.894080478574133,0.7131742632461707,1.0779290786722393,2.460370644334617,2.040457941507767,2.938587663496825,0.2115703896296075,0.1555701407463136,0.26519664337497556,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,10.357615832623573,,8.781690209641104,-1.3409540257622306,0.0,0.05771403167162137,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,35
TTO,['English'],1367764,10.6918,-61.2225,84.6994,2023,87.74,7064.8125678614015,6.136011168773308,0.846994,1.25,1.0,0.75,1.25,False,5.19716464388398,6.496455804854975,5.19716464388398,5.19716464388398,94,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,False,unknown,,0.5054548538619125,0.36939757294470077,0.640956054187364,1.6634145687405502,1.4468627238162863,1.8982948858411475,0.31460135591218297,0.28440988305608905,0.3404574412537224,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,16.298095264126392,0.723542,7.777409789390063,0.8344067195337573,0.12099004581198543,-1.2748531488207042,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,16
ARM,['Armenian'],3076200,40.0,45.0,79.9966,2023,,3802.541487969024,6.488014567824043,0.799966,1.25,1.0,0.75,0.75,False,5.190191061763928,3.892643296322946,5.190191061763928,5.190191061763928,95,True,Armenia,Armenia,25-05-2025,False,unknown,,-1.0194524839725316,-1.1433229531970297,-0.8966618992682068,0.3617931015687371,0.3187580429553158,0.4079290990723895,0.25154858530540836,0.23175349517239816,0.2712834684454393,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,14.939205626999847,0.799966,8.243687882217756,0.3367911301053517,0.39806228786808223,-0.6561545553248564,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,26
BWA,"['English', 'Tswana']",2359609,-22.0,24.0,81.36,2023,38.42,8810.627712211382,6.372840043982482,0.8136,1.25,1.0,0.75,1.25,False,5.184942659784147,6.481178324730184,5.184942659784147,5.184942659784147,96,False,Botswana,,25-05-2025,False,unknown,,2.1822816171921717,2.072734768775768,2.2908059018401628,8.886219245392441,7.946525340803439,9.882899120393569,0.0014021125984325753,0.0005044240788597466,0.002812193307880665,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,14.674006485309581,0.8136,9.083827459209909,0.2396771161320304,0.4474918250317067,0.4586161847564795,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,129
MDA,['Romanian'],2749076,47.0,29.0,80.2126,2023,,2304.5274339634507,6.439186746363795,0.8021259999999999,1.25,1.0,0.75,1.0,False,5.165039108113805,5.165039108113805,5.165039108113805,5.165039108113805,97,False,"Moldova, Republic of",,25-05-2025,False,unknown,,-3.3590977044809134,-3.536157734731201,-3.1785082909925295,0.034971694279208425,0.0291250194184017,0.041647736115468535,0.033756072392392984,0.028288986497177798,0.039948825640016526,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,17.272679935135585,0.20367100000000002,9.155049240981894,1.1912926006694942,-1.7637820617713027,0.553119479863846,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,83
MNE,['Montenegrin'],623327,42.5,19.3,88.8826,2024,,2016.58976643258,5.7947159391766885,0.888826,1.25,1.0,0.75,1.0,False,5.150494189354659,5.150494189354659,5.150494189354659,5.150494189354659,98,False,Montenegro,,25-05-2025,False,unknown,,-5.9714184619776205,-6.2183260917237035,-5.720213145910052,0.002579912221070678,0.001992578819898156,0.003279012919878746,0.0025731112113006353,0.0019886124025560196,0.0032682786027501375,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,15.081002172436367,0.830162,8.845735651611413,0.3887160028900979,0.5075367124091413,0.14269513088335975,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,124
TUN,['Arabic'],11972169,34.0,9.0,72.3542,2023,,2385.0863431052603,7.078172838743614,0.723542,1.25,1.0,0.75,0.75,False,5.121355332090232,3.841016499067674,5.121355332090232,5.121355332090232,99,False,Tunisia,,25-05-2025,False,unknown,,-1.1075347029275728,-1.2644346516928697,-0.9508906346310071,0.33185057057192596,0.2823989057988188,0.38639673473037717,0.2375456085209664,0.21292111076278633,0.2625569245742422,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,18.26595424503978,0.873079,8.081638077545518,1.5550224928425112,0.6631306280942867,-0.8711764226808254,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,29
IND,"['English', 'Hindi', 'Tamil']",1417492000,20.0,77.0,55.9,2022,12.18,7509.7419247366815,9.151520616513332,0.5589999999999999,1.25,1.0,0.75,1.25,False,5.115700024630953,6.394625030788691,5.115700024630953,5.115700024630953,100,False,India,,25-05-2025,False,unknown,,11.593207412874111,11.30746598465079,11.877984241248837,110036.99931953265,81427.30879842142,144059.86798322396,0.0,0.0,0.0,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,0.0,,9.157886898087684,-5.133838279793815,0.0,0.5568847317321649,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,227
CUB,['Spanish'],9748007,21.5,-80.0,71.275,2023,,7314.624021553347,6.988915832377714,0.7127500000000001,1.25,1.0,0.75,1.0,False,4.981349759527216,4.981349759527216,4.981349759527216,4.981349759527216,101,False,Cuba,,25-05-2025,False,unknown,,3.1469280653063767,3.0903840454201994,3.202883801053255,23.278082524346882,21.985519794583208,24.6033792483219,2.409902318752782e-09,5.080225293975293e-10,6.22224082418466e-09,0.9,1.0,4138.0,22.0,5.0,4.0,13.0,-1.9375069725681933,-2.064167313515003,-1.8137004354115895,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.47943545130595,5.338795327406027,5.6203506026516425,0.6901696809523811,0.27582698083674123,2.9740462451763086,2.843938414726353,3.1117445056122213,8.738194412333426,0.7536433696948793,3.217574891214644,3.1137803341348063,3.318852416847508,16.092573411822997,0.7127500000000001,8.897767616931754,0.7591460987443975,0.08186406920425258,0.2117356975659887,nb-ablate-dist-eng-dist1_eng0-seed1,nb-ablate-dist-eng-dist1-eng0-seed1_20251221T141109Z,197
