alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
GLP,['French'],378561,16.25,-61.583333,,,6582.431252229221,5.578135870173925,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,224,False,Guadeloupe,,25-05-2025,unknown,,-4.154779976353711,-4.340637833796097,-3.966329270353565,0.015789344183589363,0.013028217183187425,0.01894284073028025,0.015538878724248157,0.01285958361085925,0.018587386797301188,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.700398131817925,0.45913699999999996,8.452199884338455,0.28199945887557365,-0.775495530325357,-0.3438458550326151,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,96
GGY,"['English', 'French', 'Guernésiais']",64781,49.46666666,-2.58333333,,,505.676957944084,4.811447647766932,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,225,False,Guernsey,,25-05-2025,unknown,,-18.61719916965693,-19.06839300272392,-18.162154476059516,9.527646524672775e-09,6.232414497064655e-09,1.3950202223428628e-08,9.527646428236742e-09,6.232414458221665e-09,1.395020202882047e-08,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,17.334265172013396,0.6994450000000001,8.54012163915316,1.2108982742393817,0.07292849690241288,-0.23211176534023428,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,187
MAF,['French'],31496,18.0708,-63.0501,,,6512.877693013519,4.498255401782173,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,226,False,Saint Martin (French part),,25-05-2025,unknown,,-9.136344956470825,-9.455891776429613,-8.815265113549275,0.00010970447874538729,7.822830757215755e-05,0.00014845059169342814,0.00010969198671131429,7.822218814332875e-05,0.00014842855575064002,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,17.421777943923203,0.91,7.807461445920797,1.24176183299753,0.8163074982379612,-1.1632023687658442,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,150
FLK,['English'],3662,-51.75,-59.0,,,12889.913811040014,3.5637183399656776,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,227,False,Falkland Islands (Malvinas),,25-05-2025,unknown,,-10.491454050068482,-10.930454919767733,-10.029073859668804,2.8822344907145206e-05,1.790556389760025e-05,4.4099982698751514e-05,2.8821450027196898e-05,1.790524329124664e-05,4.409803793309824e-05,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,8.205764725234456,,9.46427798644139,-2.0084947785062317,0.0,0.9423389541126065,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,153
ESH,"['Berber', 'Hassaniya', 'Spanish']",600904,24.5,-13.0,,,3405.2327681880342,5.778805094963722,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,228,False,Western Sahara,,25-05-2025,unknown,,-6.053204878906818,-6.238621297212298,-5.866502012604577,0.0023651467683521153,0.0019525466482056566,0.0028327660220738037,0.002359488848913786,0.0019487379293525048,0.0028247528137424066,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,13.306190466981509,,8.133362199518182,-0.20970260067165972,0.0,-0.7490361125303114,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,125
MNP,"['Carolinian', 'Chamorro', 'English']",47329,15.2,145.75,0.0,1990,11733.45784442604,4.675127328489335,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,229,False,Northern Mariana Islands,,25-05-2025,unknown,,-13.528437430979414,-14.061080969731181,-13.022976108119028,1.4006986654736468e-06,7.83258203260459e-07,2.2099879181511454e-06,1.4006965059807874e-06,7.832575897672838e-07,2.209983034109893e-06,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,17.344528313718516,0.198434,9.079626709032592,1.214517826793215,-1.6959255167193228,0.4535104449357692,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,176
MSR,['English'],4386,16.75,-62.2,,,6576.561043621544,3.642068627341504,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,230,False,Montserrat,,25-05-2025,unknown,,-13.008439671274795,-13.439181935497373,-12.580231986245769,2.318455465004013e-06,1.4579258514974732e-06,3.440336519050407e-06,2.3184497178184824e-06,1.4579237259511822e-06,3.4403246831551965e-06,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,12.765474124788847,,8.808302610497856,-0.40039968676046206,0.0,0.10870214094688818,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,175
MTQ,['French'],349925,14.666667,-61.0,,,6688.554844653706,5.543974971274539,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,231,False,Martinique,,25-05-2025,unknown,,-4.242600231956745,-4.4329752671805345,-4.0488414968219075,0.014465976470466055,0.011879094937183966,0.017442571221991773,0.014255475823371878,0.011738816869754665,0.017140965963159626,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.033634331247853,0.795,9.211860159361356,0.04684859703440603,0.41029203836482553,0.6215574115881684,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,97
MYT,['French'],320901,-12.83333333,45.16666666,,,8659.998920689099,5.506371070457315,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,232,False,Mayotte,,25-05-2025,unknown,,-3.3108460296762314,-3.5085503370704165,-3.106907152746934,0.03675281030306778,0.029940287346765657,0.04473911384319728,0.0354077249061498,0.029057153154929318,0.042781639853633695,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,14.921562106592217,0.644061,9.064859259388873,0.3599984432714392,-0.12260854857248961,0.4347434452723023,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,82
NFK,"['English', 'Norfuk']",2188,-29.03333333,167.95,,,17122.184342238063,3.340047317661393,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,233,False,Norfolk Island,,25-05-2025,unknown,,-10.300712593870317,-10.778301759592269,-9.805052124084915,3.511048660310053e-05,2.0847973860540165e-05,5.5173157559031606e-05,3.5109140908673204e-05,2.0847539227056048e-05,5.517011356569004e-05,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,19.2262633538421,0.392136,8.51192162019671,1.8781585584338079,-1.0120471983858783,-0.26794935131707737,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,151
NIU,"['English', 'Niuean']",1681,-19.03333333,-169.86666666,,,15991.046094425863,3.225567713439471,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,234,False,Niue,,25-05-2025,unknown,,-11.116029002368286,-11.603825294447624,-10.607956320382074,1.556867993658782e-05,9.132091763483195e-06,2.4719556707893196e-05,1.556841425919277e-05,9.132008368763382e-06,2.4718945658952413e-05,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.711446584343722,0.9700679999999999,6.296352617801789,0.9912457863028667,1.0283817299219566,-3.083573154037743,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,160
CXR,['English'],1692,-10.5,105.66666666,,,12101.772475258484,3.228400358703005,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,235,False,Christmas Island,,25-05-2025,unknown,,-12.293783136280565,-12.776489149050365,-11.791549380836216,4.786844501718673e-06,2.8274497241526834e-06,7.5692448003796005e-06,4.786819476443928e-06,2.827441729692031e-06,7.569187507129487e-06,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,7.433666540166168,,9.401189835525171,-2.280794434680695,0.0,0.8621642905398056,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,167
PCN,['English'],35,-25.06666666,-130.1,,,14696.211806806656,1.5440680443502757,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,236,False,Pitcairn,,25-05-2025,unknown,,-19.1630228960037,-19.860867097597744,-18.441046863997286,6.223033111430648e-09,3.3688366292982024e-09,1.079839870441015e-08,6.2230330672567754e-09,3.3688366179491396e-09,1.0798398587804735e-08,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,17.352119679955294,0.8195709999999999,9.198980281885337,1.217195111180286,0.49704165457824095,0.6051892056968583,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,188
IOT,['English'],0,-6.0,71.5,,,9487.984685847394,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,237,False,British Indian Ocean Territory,,25-05-2025,unknown,,-28.09057669403254,-28.974916273833387,-27.19149666696931,3.061153622438676e-09,3.061153622438558e-09,3.061153622438558e-09,3.06115361306785e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,15.512702904585947,0.964974,6.02341663884356,0.5684789696570229,1.010397010334185,-3.4304298929354986,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,190
PRK,['Korean'],25950000,40.0,127.0,0.0,2012,8485.32637571808,7.414137362184476,0.0,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,238,False,"Korea, Democratic People's Republic of",,25-05-2025,unknown,,-2.3930701419781837,-2.971094342413064,-1.878355569244956,0.09636697980558118,0.051247199223191514,0.15284123744843223,0.08666626459261889,0.048687083395281244,0.1311784330451074,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.19038235847314,0.8848699999999999,7.4237953674734385,0.8074795085245768,0.72758429383264,-1.6507788521004505,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,61
CCK,['English'],593,-12.1642,96.871,,,11677.179696299872,2.7730546933642626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,239,False,Cocos (Keeling) Islands,,25-05-2025,unknown,,-14.527787469111875,-15.067133103823696,-13.971919739510756,5.190773240992092e-07,2.8704032630090313e-07,8.562092139131079e-07,5.190770235670373e-07,2.870402439087548e-07,8.562084808191507e-07,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,6.385194398997726,,9.365477396317138,-2.650564250320684,0.0,0.8167796540068599,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,178
REU,['French'],896175,-21.15,55.5,,,9990.717769646222,5.9523928245206905,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,240,False,Réunion,,25-05-2025,unknown,,-0.6613357029434827,-0.8134353472678425,-0.5020996017254723,0.5184798645092283,0.44333244730136434,0.6052585274356885,0.3076540713639033,0.284572338513258,0.33043076522359144,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,16.76184410971519,0.912905,7.65391088395503,1.0090197289128746,0.826563801811278,-1.3583398782384042,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,16
BVT,['Norwegian'],0,-54.4208,3.3464,,,12065.836224259192,,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,241,False,Bouvet Island,,25-05-2025,unknown,,-27.063648678926665,-27.949016980820335,-26.154654915155795,3.061153622438676e-09,3.061153622438558e-09,3.061153622438558e-09,3.06115361306785e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,0.0,,9.398216160781216,-4.902462095800549,0.0,0.8583852390268171,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,190
SGS,['English'],0,-54.5,-37.0,,,12484.27832200102,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,242,False,South Georgia and the South Sandwich Islands,,25-05-2025,unknown,,-26.917984801340047,-27.803513307303582,-26.009067203495896,3.061153622438676e-09,3.061153622438558e-09,3.061153622438558e-09,3.06115361306785e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,8.639587799629844,,8.960231383870765,-1.8554962657743763,0.0,0.30177862385692733,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,190
SHN,['English'],5651,-15.95,-5.72,,,7786.159076748487,3.752125307297898,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,243,False,"Saint Helena, Ascension and Tristan da Cunha",,25-05-2025,unknown,,-11.784030963745531,-12.20052838968596,-11.36710515900917,7.870034299094068e-06,5.028798273143145e-06,1.1570882760931493e-05,7.869968328706697e-06,5.028772984394612e-06,1.1570748876375753e-05,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,7.835974581721566,,7.939446949002705,-2.138910483247669,0.0,-0.9954705022837904,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,164
SJM,['Norwegian'],2530,78.0,20.0,,,2804.808324029804,3.403120521175818,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,244,False,Svalbard and Jan Mayen,,25-05-2025,unknown,,-17.741163540231117,-18.198859057388244,-17.27054213020951,2.1542385982326306e-08,1.3483487607524808e-08,3.258630711594562e-08,2.1542385482737777e-08,1.3483487425720371e-08,3.2586306054078226e-08,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,13.528261724984052,0.424597,9.590549999279544,-0.13138364024698918,-0.8974413910559491,1.1028099142046823,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,186
SPM,['French'],5819,46.83333333,-56.33333333,,,3831.656563271819,3.7648483571934106,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,245,False,Saint Pierre and Miquelon,,25-05-2025,unknown,,-14.755082802695338,-15.159770120391755,-14.33712042550165,4.0439602396043273e-07,2.6173269276100767e-07,5.94564222206432e-07,4.04395849747373e-07,2.6173262425701414e-07,5.945638686999185e-07,0.9,1.0,1522.0,20.0,4.0,4.0,12.0,-2.3542777537653854,-2.4868462313687125,-2.2190559362354008,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.628920566862607,5.4696855579253905,5.784704825820326,0.6787887,0.2832404461542748,3.219535065440234,3.0364557922705093,3.425507748183559,8.722766647297384,0.7868838870640574,3.362358371198323,3.253321384551398,3.4719076202486283,15.697686890591745,0.8769070000000001,7.600719693900585,0.633718179852428,0.6994703711633381,-1.4259371323299914,nb-compare-distance-with-distance,nb-compare-distance-with-distance_20251221T105541Z,180
