alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log10_uk_visits_plus1,bayes_train_std_log10_uk_visits_plus1,bayes_beta_log10_uk_visits_plus1_mean,bayes_beta_log10_uk_visits_plus1_hdi_low,bayes_beta_log10_uk_visits_plus1_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log10_uk_visits_plus1,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log10_uk_visits_plus1,bayes_rank,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
KNA,['English'],51320,76.4208,2023,,,,4.710286647702891,0.764208,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.3683012875379905,1.7103766094224881,1.3683012875379905,1.3683012875379905,148,False,Saint Kitts and Nevis,,25-05-2025,unknown,,-3.355538759649063,-3.5616836652397432,-3.1533706571673035,0.03515610023148032,0.028390986110922875,0.042707931266908486,0.03392394669485257,0.027596272661877957,0.04092236419872775,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,10.845835818729572,0.764208,,-1.0774079492174433,0.3015787510568811,0.0,88,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
VGB,['English'],39471,77.7043,2017,,,,4.596278129409967,0.777043,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.357607322972833,1.6970091537160412,1.357607322972833,1.357607322972833,149,False,"Virgin Islands, British",,25-05-2025,unknown,,-3.584451445996811,-3.8024660353620883,-3.3726914952312943,0.027988019490687972,0.022315674007462566,0.0342972087680594,0.027202890876717428,0.021823200068978744,0.03314085310760836,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,10.583321504033949,0.777043,,-1.1699901609295082,0.34689360694793947,0.0,90,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
CUW,"['English', 'Dutch', 'Papiamento']",156115,68.1272,2017,,,,5.193444633390771,0.681272,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.3449274718282387,1.6811593397852984,1.3449274718282387,1.3449274718282387,150,False,Curaçao,,25-05-2025,unknown,,-2.645196574859504,-2.7991027022318873,-2.497441834673209,0.07129315036401751,0.060864652936007325,0.08229525565532128,0.06634892800049243,0.05727063084034603,0.075793929447512,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,11.958348194135517,0.681272,,-0.6850527498769843,0.008767462534808208,0.0,73,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
SWZ,"['English', 'Swazi']",1235549,57.62,2023,,,,6.09185997354031,0.5761999999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.3342769538323809,1.6678461922904761,1.3342769538323809,1.3342769538323809,151,False,Eswatini,,25-05-2025,observed_multi,4.0,-0.8770666848235866,-0.9712320965512452,-0.7880008389680578,0.4166280253293135,0.37861626219746086,0.4547530129313716,0.27439736147838234,0.25927957645859523,0.28858839364454036,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.02702596368102,0.5761999999999999,,0.04451799161255263,-0.36219650615901905,0.0,25,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
AGO,['Portuguese'],36170961,44.7581,2023,,,,7.558360047369661,0.447581,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.2859439421820846,1.2859439421820846,1.2859439421820846,1.2859439421820846,152,False,Angola,,25-05-2025,unknown,,2.3994520694900023,2.254245505500363,2.551318767585959,11.063847084550646,9.528101805010456,12.824004687473078,0.0002542320147083588,3.456447688443067e-05,0.0006934333131404636,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,17.40376717255515,0.447581,,1.2354098858672253,-0.8162947881887825,0.0,132,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
NRU,"['English', 'Nauru']",11680,81.6554,2020,,,,4.067442842776381,0.816554,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.2624936082762368,1.578117010345296,1.2624936082762368,1.2624936082762368,153,False,Nauru,,25-05-2025,unknown,,-4.828526765647275,-5.101660166939725,-4.565592304310399,0.008102647435639937,0.006086634685307477,0.010403716321656098,0.008035583584596329,0.006049700077168391,0.01029604009385806,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,9.365633256382218,0.816554,,-1.599438251309264,0.4863899272526999,0.0,107,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
NGA,['English'],223800000,39.2136,2023,2025 Q2 P,68000.0,57.0,8.34986008219233,0.392136,False,4.832515299342833,p10,0.05,4.815572229111593,4.832515299342833,0.385513733989304,1.25,1.0,0.75,1.25,False,1.2622801915815334,1.5778502394769167,1.2622801915815334,1.2622801915815334,154,False,Nigeria,,25-05-2025,unknown,,-11.83409747247587,-15.083991387026659,-9.517892085226395,1.936401882564005e-05,2.822586210549866e-07,7.352557455794397e-05,1.936299049133932e-05,2.8225854138504407e-07,7.352016873326144e-05,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,19.2262633538421,0.392136,4.832515299342833,1.8781585584338079,-1.0120471983858783,4.832515299342833,159,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
GRL,['Greenlandic'],56542,69.4825,2017,,,,4.752371166261774,0.694825,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.2551875041009277,0.9413906280756958,1.2551875041009277,1.2551875041009277,155,False,Greenland,,25-05-2025,unknown,,-3.859385998948578,-4.052731386430834,-3.6748547803201554,0.021219136104447818,0.01737485348036984,0.025353088087199337,0.02076796326025686,0.0170755754269514,0.02471838879918076,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,10.94273900380909,0.694825,,-1.0432326273611574,0.05661726712316145,0.0,96,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
STP,['Portuguese'],209607,61.4607,2023,,,,5.321405782179103,0.614607,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.243216307330329,1.243216307330329,1.243216307330329,1.243216307330329,156,False,Sao Tome and Principe,,25-05-2025,unknown,,-2.863889371221088,-3.0056929197090305,-2.7328345827433114,0.05724209976669388,0.04950444105804185,0.06503468296433751,0.05403702380712259,0.047113422651583976,0.06093977178804048,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,12.252989627817923,0.614607,,-0.5811401094407499,-0.2265979342690403,0.0,77,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
VIR,['English'],87146,64.3775,2017,,,,4.940247457793744,0.643775,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.208942456058677,1.5111780700733464,1.208942456058677,1.208942456058677,157,False,"Virgin Islands, U.S.",,25-05-2025,unknown,,-3.7542736649138027,-3.924458121422318,-3.5909111751370264,0.023538477040580985,0.019752839362182695,0.02757319596395836,0.02298541088331266,0.01936649295135873,0.026823300841198053,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,11.375340152017603,0.643775,,-0.8906650573345058,-0.12361829136834804,0.0,93,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
CMR,"['English', 'French']",29442327,41.9088,2023,,,,7.468972131865236,0.419088,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.1898408721831197,1.4873010902288997,1.1898408721831197,1.1898408721831197,158,False,Cameroon,,25-05-2025,unknown,,1.8690669959559265,1.7206695634680549,2.0267387338326195,6.511406866700115,5.5882689266955525,7.589295261002163,0.010957146667241936,0.003838949820748645,0.02090850398013854,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,17.197943890820852,0.419088,,1.1628211789736949,-0.9168912968684804,0.0,101,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
PAK,"['English', 'Urdu']",241499431,27.3759,2023,2025 Q1 P,171000.0,141.0,8.38291611184177,0.27375900000000003,False,5.23299865011854,p10,0.05,4.815572229111593,5.23299865011854,0.5129620179076478,1.25,1.0,0.75,1.25,False,1.1771958843894752,1.471494855486844,1.1771958843894752,1.1771958843894752,159,False,Pakistan,,25-05-2025,unknown,,-14.147889744727395,-17.67296569406255,-11.632300870980922,2.205494403527226e-06,2.2121705667082925e-08,8.875763550412044e-06,2.2054795608379187e-06,2.2121705177712115e-08,8.87568477126535e-06,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,19.302377674946467,0.27375900000000003,5.23299865011854,1.9050021696059267,-1.429985390502419,5.23299865011854,180,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
WSM,"['English', 'Samoan']",205557,58.1386,2023,,,,5.312932270752029,0.581386,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.1741448236756542,1.4676810295945677,1.1741448236756542,1.1741448236756542,160,False,Samoa,,25-05-2025,unknown,,-3.1919351069741952,-3.3324228801658573,-3.0614004210937846,0.04123190054479884,0.035706488724450244,0.0468220796998766,0.03955564350920991,0.03445402891855764,0.04468030499315489,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,12.233478646720625,0.581386,,-0.5880211428988855,-0.3438869742033487,0.0,83,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
CIV,['French'],31719275,40.6528,2023,,,,7.501323252192296,0.406528,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.1591807566073464,1.1591807566073464,1.1591807566073464,1.1591807566073464,161,False,Côte d'Ivoire,,25-05-2025,unknown,,1.8528597107817177,1.6993520952508634,2.016568049226975,6.408981689803232,5.470402142395069,7.512498221672457,0.011998641982570415,0.004103440182550742,0.02302788686813681,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,17.272435098227596,0.406528,,1.1890923586722757,-0.9612352462250594,0.0,100,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
MHL,"['English', 'Marshallese']",42418,65.7177,2023,,,,4.627550187767521,0.6571769999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.1559959478729191,1.4449949348411488,1.1559959478729191,1.1559959478729191,162,False,Marshall Islands,,25-05-2025,unknown,,-4.58054168108909,-4.7796435783188675,-4.391899641800418,0.010320171859826716,0.00839899302048396,0.012377199761134631,0.010212778189777982,0.008328745354451588,0.012224948750422153,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,10.655328079435291,0.6571769999999999,,-1.1445952485941657,-0.07630160273165475,0.0,103,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
LSO,"['English', 'Sotho']",2116427,47.991,2023,,,,6.325603293342072,0.47991,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.1539435662143558,1.4424294577679446,1.1539435662143558,1.1539435662143558,163,False,Lesotho,,25-05-2025,unknown,,-1.0446016006407481,-1.1475679553973963,-0.9433660846729581,0.3525214468183666,0.3174078169892356,0.3893151618186755,0.24751119551229944,0.23108360251716306,0.2637690834024045,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.565239847443495,0.47991,,0.23433252340540067,-0.7021550159954034,0.0,33,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
TUV,"['English', 'Tuvaluan']",10643,74.3146,2023,,,,4.027064062151045,0.743146,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.1375893081085333,1.4219866351356667,1.1375893081085333,1.1375893081085333,164,False,Tuvalu,,25-05-2025,unknown,,-5.619072894321847,-5.878989782433328,-5.367758755110731,0.0036716797550356743,0.0027976110460594373,0.00466457514673371,0.0036579035673477,0.0027897953562038493,0.004642867552306671,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,9.272657678041044,0.743146,,-1.6322284048215199,0.22721790222342028,0.0,110,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
GMB,['English'],2422712,45.9137,2023,,,,6.384301790429396,0.45913699999999996,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.1142394202356918,1.3927992752946148,1.1142394202356918,1.1142394202356918,165,False,Gambia,,25-05-2025,unknown,,-1.055659473458718,-1.163683042252571,-0.9494673567487992,0.3487181136084087,0.312333723019846,0.3869470743221714,0.24574624797802982,0.22854623186978792,0.26278622015050346,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,14.700398131817925,0.45913699999999996,,0.28199945887557365,-0.775495530325357,0.0,34,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
TON,"['English', 'Tongan']",100179,58.5334,2023,,,,5.0007766921902945,0.585334,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.1126639874929205,1.3908299843661507,1.1126639874929205,1.1126639874929205,166,False,Tonga,,25-05-2025,unknown,,-4.102602978566439,-4.263998797916009,-3.9511023793159548,0.016605953408081155,0.014065944235393223,0.019233488493537537,0.016330011626432675,0.013869478417734827,0.01886709620930009,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,11.514713864829446,0.585334,,-0.8415114460291425,-0.3299482869374429,0.0,97,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
ZWE,"['Chibarwe', 'English', 'Kalanga', 'Khoisan', 'Ndau', 'Northern Ndebele', 'Chewa', 'Shona', 'Sotho', 'Tonga', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zimbabwean Sign Language']",17073087,38.4266,2023,,,,7.232312053385075,0.384266,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.0564086162434185,1.320510770304273,1.0564086162434185,1.0564086162434185,167,False,Zimbabwe,,25-05-2025,unknown,,0.8344836362268703,0.686349520759265,0.9917164996039034,2.3139689786078774,1.986450785348389,2.6958579565289056,0.22952557908683796,0.18192851526257228,0.27250419678792337,0.9,1.01,524.0,20,4,4,12,-0.1096307853777717,-0.20203621119426488,-0.023516431643098766,5,95,1.0,13.900796422998402,2.8354724934856366,3.7342624185467623,3.6334281599054763,3.8417368514783363,0.6787887,0.2832404461542748,2.577821007648893,2.4762022859104214,2.6764173613697744,0.0,1.0,-3.3376256628492174,-3.9955502425210687,-2.865738749401127,16.65301392200563,0.384266,,0.9706380525045887,-1.0398327781180658,0.0,36,bayes-agg-constraint-smoke2,bayes-agg-constraint-smoke2_20251220T184850Z,no-language,p10,0.05,1.25,1.0,0.75,300,300,0.9,0,0.9
