alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,7.6787910915629976,7.589624986131779,7.767502286999917,2165.1973573445725,1977.571759043989,2362.5629086342065,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.166790572497078,0.5679099999999999,0.7863238879816676,-0.4432477221100616,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,6.06069905935481,5.959394872274232,6.158836658454508,429.46866921556864,387.3756416122981,472.87763659312463,1.1769371525384316e-147,2.025884410314568e-203,2.254435105847505e-166,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.23980368483258,1.0,0.8130607633968489,1.1232777812660897,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,218
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,False,unknown,,6.422428356668861,6.33352977072276,6.507803605931269,616.3573345924858,563.1408480057935,670.3524413511901,2.126231670074617e-214,4.965232485641629e-289,1.51943711983721e-242,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.539516387540328,0.99,0.5566206032171167,1.087023169880125,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,222
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,False,unknown,,8.170736000149644,8.063990308348185,8.277560213668123,3543.3106869796366,3177.945851319855,3934.5831210319043,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.83234696442963,0.933917,1.0300458409797664,0.8836964328442188,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,False,unknown,,8.717204541025113,8.590370088283834,8.845485668731762,6125.101482361226,5379.604235922441,6942.975241005945,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,19.178777472104436,0.8446349999999999,1.8892917784190986,0.560008011468048,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,False,unknown,,7.404666092278329,7.317422678252093,7.492420042769583,1645.964084106377,1506.3166997547075,1794.3893407618095,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.010483843551544,0.886538,1.4614710734006089,0.7119257095586566,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,7.289605253080395,7.204900216844318,7.374202343289293,1466.9429963967839,1346.0103732766604,1594.3196034625864,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.854211470395835,0.89473,0.30566688264555836,0.7416254872060388,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,7.63617858452719,7.541733602610934,7.730073499680069,2075.216467450645,1885.0952002558981,2275.7694642544893,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,9.272657678041044,0.743146,-1.7382578809445948,0.19206358597303055,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,6.267772810247916,6.186660131631076,6.346930212580253,527.9272387605553,486.21948236768935,570.7379728187353,4.2991645912000615e-187,7.728347822108055e-246,3.3450903785058965e-209,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.82153731106627,0.944574,1.0260874238405353,0.9223329721982415,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,221
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,6.773594851238322,6.696575572169374,6.849648982725561,875.4172760777323,809.6285584862915,943.5496466871374,5.2952143768866e-310,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.556411517605202,0.991497,-1.268156478959874,1.0924504852046037,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,226
ARG,"['Guaraní', 'Spanish']",46735004,-34.0,-64.0,89.6672,2024,6.52,11444.407762190232,7.6696422841965495,0.8966719999999999,1.25,1.0,0.75,1.0,False,6.877153486255088,6.877153486255088,6.877153486255088,6.877153486255088,21,False,Argentina,,25-05-2025,False,unknown,,6.97943601633671,6.900701474400867,7.058693950477,1075.5804296106667,992.9710151072375,1162.925335692541,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.660003992187775,0.8966719999999999,1.3331278782990919,0.7486661327371928,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
KAZ,"['Kazakh', 'Russian']",20426568,48.0196,66.9237,93.3917,2024,15.4,4673.612031137062,7.310195404132739,0.933917,1.25,1.0,0.75,0.75,False,6.827115761241435,5.120336820931076,6.827115761241435,6.827115761241435,22,False,Kazakhstan,,25-05-2025,False,unknown,,6.147251053738723,6.068742412969261,6.223642220022592,467.95040323988246,432.1368902285559,504.5375262258332,2.4518001423767052e-167,3.846190024251267e-217,9.141227655034526e-186,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.7920279210548,0.34976199999999996,1.3814740893429402,-1.2341348185726053,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,220
BEL,"['German', 'French', 'Dutch']",11825551,50.83333333,4.0,95.7758,2024,60.0,537.7889575770149,7.072821385408543,0.957758,1.25,1.0,0.75,1.0,False,6.774051264446115,6.774051264446115,6.774051264446115,6.774051264446115,23,False,Belgium,,25-05-2025,False,unknown,,5.587931926538112,5.4992528317076115,5.673581141786626,267.5600393423243,244.50917451071092,291.0750513101731,1.1036262429095374e-95,1.1265001018208074e-124,1.5823824458444057e-104,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.285773087451204,0.957758,0.8298944272609057,0.9701310518494973,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,213
CHE,"['French', 'Swiss German', 'Italian', 'Romansh']",9082848,47.0,8.0,97.3444,2023,61.28,1049.7516159080428,6.958222046400911,0.973444,1.25,1.0,0.75,1.0,False,6.773439501736688,6.773439501736688,6.773439501736688,6.773439501736688,24,False,Switzerland,,25-05-2025,False,unknown,,5.371853255538569,5.274512573402385,5.465407103014731,215.62719037110784,195.29526120570654,236.37206330729273,1.449769016607995e-76,5.230143819485436e-101,2.985639990839252e-83,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.02189835778526,0.973444,0.7332654034237391,1.0270000352695217,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,208
DNK,['Danish'],6011488,56.0,10.0,99.7692,2024,86.0,795.8333269965693,6.778981984515728,0.997692,1.25,1.0,0.75,1.0,False,6.763336094095466,6.763336094095466,6.763336094095466,6.763336094095466,25,False,Denmark,,25-05-2025,False,unknown,,5.03020115644067,4.917306649978337,5.139124897470453,153.31433497237037,136.63411375569592,170.5664398703456,3.674844004469518e-53,1.4316273132088265e-72,6.2534928003633365e-58,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.60918286322111,0.997692,0.5821319644138931,1.114910216958209,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,203
PHL,"['English', 'Filipino']",114123600,13.0,122.0,83.7661,2023,63.73,10891.305409879478,8.057375462910338,0.837661,1.25,1.0,0.75,1.25,False,6.749349187636937,8.43668648454617,6.749349187636937,6.749349187636937,26,False,Philippines,,25-05-2025,False,unknown,,7.633784384856706,7.528803287372316,7.738197731433071,2070.9574619026403,1860.8772355777219,2294.333649321287,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,9.725138096494574,0.269703,-1.5725628134557574,-1.5243856118675003,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
UZB,"['Russian', 'Uzbek']",37859698,41.0,64.0,89.0136,2023,,4966.837052232738,7.578177145352642,0.8901359999999999,1.25,1.0,0.75,0.75,False,6.745608291455619,5.059206218591714,6.745608291455619,6.745608291455619,27,False,Uzbekistan,,25-05-2025,False,unknown,,6.560805146130818,6.485888751518164,6.634704602708764,707.5751362715955,655.8215677233119,761.054219262401,1.3988342554011413e-252,0.0,9.93341152905009e-283,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,6.782192056006791,,-2.650248438971308,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,224
VNM,['Vietnamese'],101343800,16.16666666,107.83333333,84.15,2024,,9792.699096220487,8.005797184621029,0.8415,1.25,1.0,0.75,0.75,False,6.736878330858596,5.052658748143948,6.736878330858596,6.736878330858596,28,False,Viet Nam,,25-05-2025,False,unknown,,7.494923268003603,7.394175062103609,7.594873626885681,1802.1730554265555,1626.482624282103,1987.9786091243252,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,12.680469734382598,0.45731299999999997,-0.4903416714550144,-0.8442128476554157,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
SWE,['Swedish'],10605098,62.0,15.0,95.5293,2024,86.0,1332.4123791807742,7.025514686116378,0.9552930000000001,1.25,1.0,0.75,1.0,False,6.711425001044174,6.711425001044174,6.711425001044174,6.711425001044174,29,False,Sweden,,25-05-2025,False,unknown,,5.383238682468425,5.29369375495878,5.4697753989468545,218.04012411183365,199.07741217221874,237.4068661465403,1.4426549731165273e-78,1.8668980194972652e-101,6.931074168284176e-85,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.02702596368102,0.5761999999999999,0.0027575129332953266,-0.4131926492710967,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,209
POL,['Polish'],37392000,52.0,20.0,88.585,2024,37.0,1482.7236811335022,7.572778695048152,0.8858499999999999,1.25,1.0,0.75,1.0,False,6.708346007008405,6.708346007008405,6.708346007008405,6.708346007008405,30,False,Poland,,25-05-2025,False,unknown,,6.485710752190107,6.411856275538648,6.558942636489442,656.3726687852193,609.0231472131101,705.5253034234685,5.002932023530078e-235,2.7719687612203735e-304,1.9464480073552874e-262,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,14.979690525505411,0.872918,0.3516164080987842,0.6625469288509723,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,223
NOR,"['Norwegian Nynorsk', 'Norwegian Bokmål', 'Sami']",5606944,62.0,10.0,99.0,2023,,1132.6645134528776,6.7487262185539185,0.99,1.25,1.0,0.75,0.75,False,6.68123895636838,5.010929217276285,6.68123895636838,6.68123895636838,31,False,Norway,,25-05-2025,False,unknown,,4.820282281565423,4.707742261124754,4.92869231477021,124.28154365403992,110.80171606325084,138.1986737929936,1.4122049707212074e-43,1.3230743462376874e-58,8.39417190145963e-47,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.21376494660098,0.557716,1.1697183565625122,-0.48020567295691374,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,200
KWT,['Arabic'],4881254,29.5,45.75,99.7473,2023,,4677.750214005692,6.688531407109154,0.9974729999999999,1.25,1.0,0.75,0.75,False,6.671629488243388,5.003722116182541,6.671629488243388,6.671629488243388,32,False,Kuwait,,25-05-2025,False,unknown,,4.696884789383455,4.57912035476206,4.811083402032788,109.87963889476552,97.42865385249709,122.8646572793226,2.452318911614494e-38,5.3701382755924605e-52,4.741982974451756e-41,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.849823972026362,0.636255,0.6702530037736772,-0.19546558059268512,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,199
ROU,['Romanian'],19036031,46.0,25.0,91.2905,2024,31.0,2107.877056215054,7.279576403371833,0.912905,1.25,1.0,0.75,1.0,False,6.645561696520163,6.645561696520163,6.645561696520163,6.645561696520163,33,False,Romania,,25-05-2025,False,unknown,,5.763927735944081,5.6901254456373485,5.835294228394781,318.9101690041066,295.9307415859701,342.16539402741205,1.3267769116939817e-116,8.584107359967099e-147,8.914740862577474e-127,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.79931116770503,0.94365,1.7503339531675812,0.9189830461061783,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,216
AUT,['German'],9200931,47.33333333,13.33333333,94.9197,2024,73.0,1306.142126845265,6.963831773835327,0.9491970000000001,1.25,1.0,0.75,1.0,False,6.6100482282291715,6.6100482282291715,6.6100482282291715,6.6100482282291715,34,False,Austria,,25-05-2025,False,unknown,,5.079109966558446,4.989048606805674,5.1663699880881175,160.86631690647326,146.79669597153324,175.27742214858998,1.460002122876005e-58,1.3234551351482691e-74,2.5926325982797464e-62,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.03481523255151,0.9491970000000001,0.7379954698505984,0.9390934790419732,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,206
HKG,"['English', 'Chinese']",7527500,22.267,114.188,95.9778,2023,53.2,9583.564675889662,6.876650764184797,0.959778,1.25,1.0,0.75,1.25,False,6.600058117147756,8.250072646434695,6.600058117147756,6.600058117147756,35,False,Hong Kong,,25-05-2025,False,unknown,,4.897262007458108,4.80095006798153,4.991237542747196,134.14955599257132,121.6259155585249,147.11837616600897,1.8650725970593164e-48,1.883510224824416e-62,1.8346931365909918e-51,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,0.0,,-5.133838279793815,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,202
MEX,['Spanish'],130575786,23.0,-102.0,81.1832,2023,12.9,8580.290897980047,8.115862648749394,0.811832,1.25,1.0,0.75,1.0,False,6.588717005859518,6.588717005859518,6.588717005859518,6.588717005859518,36,False,Mexico,,25-05-2025,False,unknown,,7.513806676266258,7.403620666749202,7.623241424320659,1837.2419312966094,1641.918520997778,2045.180695877347,0.0,0.0,0.0,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.655328079435291,0.6571769999999999,-1.2319339470672952,-0.11961368265097008,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,227
BLR,"['Belarusian', 'Russian']",9109280,53.0,28.0,94.2618,2024,,1972.4558928397973,6.959484051574066,0.942618,1.25,1.0,0.75,0.75,False,6.560134937726643,4.920101203294982,6.560134937726643,6.560134937726643,37,False,Belarus,,25-05-2025,True,observed_multi,73.0,4.9782320999350755,4.889478173882992,5.064070709719831,145.42281190103262,132.88421359182738,158.23332904597967,2.4903169669813996e-53,3.016039564374428e-67,2.5858167311728603e-56,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.024804232084247,0.942618,0.7343295136447517,0.9152415702111466,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,204
HUN,['Hungarian'],9539502,47.0,20.0,93.779,2024,20.0,1730.041679965498,6.979525703394117,0.93779,1.25,1.0,0.75,1.0,False,6.545329409385969,6.545329409385969,6.545329409385969,6.545329409385969,38,False,Hungary,,25-05-2025,False,unknown,,4.989088484873121,4.902331698967744,5.072516267236679,147.00053322935491,134.60326836523348,159.5753568773161,3.95889713923107e-54,7.948265482524196e-68,4.69460341926116e-57,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,19.466028610872264,0.727808,1.9944810747582704,0.13645626302923797,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,205
