alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_rank,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli,run_label,run_id
CMR,"['English', 'French']",29442327,6.0,12.0,41.9088,2023,5484.698364377135,7.468972131865236,0.419088,1.25,1.0,0.75,1.25,False,3.130156592799138,3.912695740998923,3.130156592799138,3.130156592799138,158,False,Cameroon,,25-05-2025,unknown,,0.7656173951325332,0.5114442827085796,0.9637182217852495,2.1737292404880644,1.6676981051742006,2.6214262788967195,0.24803408948721667,0.19057543275747185,0.3146627601189462,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.197943890820852,0.419088,8.609899687189209,1.1628211789736949,-0.9168912968684804,-0.14343534282966777,30,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
WSM,"['English', 'Samoan']",205557,-13.58333333,-172.33333333,58.1386,2023,15441.816926011068,5.312932270752029,0.581386,1.25,1.0,0.75,1.25,False,3.0888644411634387,3.8610805514542985,3.0888644411634387,3.0888644411634387,159,False,Samoa,,25-05-2025,unknown,,-2.832165530655155,-3.083001584583429,-2.583625514588167,0.059587959837748124,0.045821515500941955,0.07549986029333768,0.05606221216971428,0.04376928137726737,0.07000948939084235,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.302411609161485,0.138152,8.717814676819952,1.1996643218998357,-1.9087552902156044,-0.006293140015750223,73,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
CIV,['French'],31719275,8.0,-5.0,40.6528,2023,5122.027861833726,7.501323252192296,0.406528,1.25,1.0,0.75,1.0,False,3.0494979390672294,3.0494979390672294,3.0494979390672294,3.0494979390672294,160,False,Côte d'Ivoire,,25-05-2025,unknown,,0.4789971493628844,0.21226409253634498,0.6824483098321763,1.6336156920777694,1.236474390759555,1.9787214347198177,0.316572676833161,0.2735500663735625,0.359079919877087,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.272435098227596,0.406528,8.541500922502147,1.1890923586722757,-0.9612352462250594,-0.23035892305732364,13,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MHL,"['English', 'Marshallese']",42418,9.0,168.0,65.7177,2023,12946.89879378718,4.627550187767521,0.6571769999999999,1.25,1.0,0.75,1.25,False,3.0411195497464956,3.8013994371831195,3.0411195497464956,3.0411195497464956,161,False,Marshall Islands,,25-05-2025,unknown,,-5.859814906338459,-6.145408673198069,-5.51443336209124,0.002904845533362248,0.002143300862885882,0.0040282104261871315,0.0028960974411763154,0.002138712043411158,0.004012016583358132,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.415781195023367,0.871819,7.707607814777633,0.18162220695426176,0.6815068349908637,-1.290099910810742,123,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
LSO,"['English', 'Sotho']",2116427,-29.5,28.5,47.991,2023,9737.23539049232,6.325603293342072,0.47991,1.25,1.0,0.75,1.25,False,3.0357202765077935,3.794650345634742,3.0357202765077935,3.0357202765077935,162,False,Lesotho,,25-05-2025,unknown,,-1.3214879089484899,-1.5235698646637148,-1.1602817268779761,0.26837821891750285,0.21793258170616986,0.3133978777159214,0.20463651455067708,0.17525692569353488,0.22908100597773137,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.878456289975547,0.885029,7.41697451033167,0.34479610337369604,0.7281456543380298,-1.659447039686827,37,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
TUV,"['English', 'Tuvaluan']",10643,-8.0,178.0,74.3146,2023,14900.120170370872,4.027064062151045,0.743146,1.25,1.0,0.75,1.25,False,2.9926965495313005,3.7408706869141257,2.9926965495313005,2.9926965495313005,163,False,Tuvalu,,25-05-2025,unknown,,-7.030967912623266,-7.415244836780189,-6.595487290921757,0.0009119421831975266,0.0006020083010212609,0.001366560648155236,0.0009110562707528243,0.0006016459933247437,0.0013646943275702707,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.964694595732325,,9.192548942057622,1.080560005351166,0.0,0.5970160305519061,134,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
GMB,['English'],2422712,13.46666666,-16.56666666,45.9137,2023,4684.368675590181,6.384301790429396,0.45913699999999996,1.25,1.0,0.75,1.25,False,2.9312691711523815,3.664086463940477,2.9312691711523815,2.9312691711523815,164,False,Gambia,,25-05-2025,unknown,,-4.413858189660343,-4.625141890463933,-4.241253718783941,0.01218251406932229,0.009802272701018364,0.014389549660530047,0.012033261734926965,0.009706657392907608,0.01418397290301611,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.392858483872496,0.324661,8.478416131435644,0.17353794191429583,-1.2502723562549203,-0.31052931681373735,101,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
TON,"['English', 'Tongan']",100179,-20.0,-175.0,58.5334,2023,16187.805836165144,5.0007766921902945,0.585334,1.25,1.0,0.75,1.25,False,2.927124624346514,3.658905780433143,2.927124624346514,2.927124624346514,165,False,Tonga,,25-05-2025,unknown,,-4.01324826268891,-4.283946749813188,-3.7276047106741874,0.018352734786595586,0.013788137630992193,0.024050379822485132,0.01800865417173157,0.013599329528129197,0.023478859043696097,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.128687847662391,0.846994,8.863023301648987,0.08037158716494647,0.5938604541965108,0.17824313937208028,94,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
ZWE,"['Chibarwe', 'English', 'Kalanga', 'Khoisan', 'Ndau', 'Northern Ndebele', 'Chewa', 'Shona', 'Sotho', 'Tonga', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zimbabwean Sign Language']",17073087,-20.0,30.0,38.4266,2023,8778.559857923652,7.232312053385075,0.384266,1.25,1.0,0.75,1.25,False,2.7791316235060695,3.473914529382587,2.7791316235060695,2.7791316235060695,166,False,Zimbabwe,,25-05-2025,unknown,,1.2977312312770355,1.0209596352877919,1.53655965901888,3.7047455038225845,2.775859723234365,4.648570373218461,0.09769688387396236,0.04451140504756017,0.17292499356404906,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,,,,,,,56,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
HTI,"['French', 'Haitian Creole']",11867032,19.0,-72.41666666,39.262,2019,7036.142193652935,7.074342113461789,0.39262,1.25,1.0,0.75,1.0,False,2.777528200587368,2.777528200587368,2.777528200587368,2.777528200587368,167,False,Haiti,,25-05-2025,unknown,,-0.274938586901658,-0.5327522510299609,-0.0664599838166657,0.7673830657311115,0.5869872148031827,0.9357033439671941,0.3528868339053566,0.3263648138097051,0.3670844620820727,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.070951840804074,0.93779,7.456478633433696,0.7653593617259561,0.9144220167586085,-1.6092437965508923,5,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
KEN,"['English', 'Swahili']",53330978,1.0,38.0,34.9762,2024,6931.197361488138,7.726979547982685,0.34976199999999996,1.25,1.0,0.75,1.25,False,2.7026038206615195,3.3782547758268993,2.7026038206615195,2.7026038206615195,168,False,Kenya,,25-05-2025,unknown,,2.1593412565028896,1.847404950928764,2.4172224373051,8.813305862746923,6.343360237541152,11.214851104695825,0.0030886033650789173,0.00015133488654157454,0.01115520535759828,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,15.8008886423582,0.8847010000000001,8.641502708753158,0.670114848133836,0.7269876276350877,-0.10327310023773546,121,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
COG,"['French', 'Kikongo', 'Lingala']",6142180,-1.0,15.0,38.3791,2023,6313.330724696886,6.788322539534806,0.383791,1.25,1.0,0.75,1.0,False,2.6052970957706028,2.6052970957706028,2.6052970957706028,2.6052970957706028,169,False,Congo,,25-05-2025,unknown,,-2.145841226586252,-2.4084752890219323,-1.9425718285754991,0.11808880941138834,0.08995234971715235,0.1433348802625495,0.10472105208050919,0.0822141738808318,0.12419448498661168,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,15.63069028596833,0.383791,8.750577047330731,0.6100901584989014,-1.0415097984958028,0.03534244440702787,54,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MLI,['French'],22395489,17.0,-4.0,35.0921,2023,4117.835853482898,7.350160549597546,0.35092100000000004,1.25,1.0,0.75,1.0,False,2.5793256902253208,2.5793256902253208,2.5793256902253208,2.5793256902253208,170,False,Mali,,25-05-2025,unknown,,-1.7744907243236179,-2.0600676804993054,-1.542330120937661,0.1720481366591303,0.12744540400533125,0.21388215037172198,0.1442089599441494,0.11219546292168171,0.17269775976209098,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,13.260820120551344,0.920727,7.772463109174673,-0.22570358341242017,0.8541799142210837,-1.2076794985196462,50,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
SYR,['Arabic'],25620000,35.0,38.0,34.65,2019,3736.71213566646,7.408579125408668,0.3465,1.25,1.0,0.75,0.75,False,2.567072666954103,1.9253045002155773,2.567072666954103,2.567072666954103,171,False,Syrian Arab Republic,,25-05-2025,unknown,,-1.972256122433118,-2.273722084794086,-1.7326626113604102,0.14131815745774826,0.10292836706918103,0.17681302795406684,0.12220536330340137,0.09286110654925143,0.1481580715549001,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,10.836202662824425,0.0,8.816452489625062,-1.0808053215874025,-2.396510488584243,0.11905929688969712,52,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
TGO,['French'],8095498,8.0,1.16666666,37.0223,2023,5122.833552543523,6.908243569828069,0.370223,1.25,1.0,0.75,1.0,False,2.5575906591524573,2.5575906591524573,2.5575906591524573,2.5575906591524573,172,False,Togo,,25-05-2025,unknown,,-2.6437408094648576,-2.9065130007113864,-2.4331284440762193,0.07185890702662538,0.054666021832489864,0.08776193231894204,0.06678022464352568,0.0517578606141779,0.08038806623684154,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,18.003036368757254,0.9086719999999999,9.151202450420366,1.446757094340909,0.8116189023187301,0.5444714400259467,69,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
VUT,"['Bislama', 'English', 'French']",321409,-16.0,167.0,45.7313,2023,15683.385469989664,5.507058033583555,0.45731299999999997,1.25,1.0,0.75,1.25,False,2.5184492305121964,3.1480615381402455,2.5184492305121964,2.5184492305121964,173,False,Vanuatu,,25-05-2025,observed_zero,0.0,-3.284515505217036,-3.5570870566135313,-3.0349732409578505,0.03794095424878319,0.028521790061920647,0.048075953039972606,0.03649376066944409,0.027719789014141703,0.045819334695349184,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,9.360483030405902,,9.646135352483016,-1.6012546067802296,0.0,1.173449755885603,80,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MRT,['Arabic'],4927532,20.0,-12.0,37.3809,2023,3875.1936948630337,6.69262945332252,0.37380899999999995,1.25,1.0,0.75,0.75,False,2.5017651233170377,1.8763238424877784,2.5017651233170377,2.5017651233170377,174,False,Mauritania,,25-05-2025,unknown,,-4.781054685581954,-5.0376730583818,-4.5518264394879004,0.008475929877283102,0.006488843957083166,0.010547925356481823,0.008402932771464044,0.006446875005908647,0.010437251287353965,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,8.386172928977834,,8.791419293543605,-1.9448693318980008,0.0,0.08724622193290936,104,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
SLB,['English'],750325,-8.0,159.0,42.4597,2023,14624.911563407284,5.875249416903541,0.424597,1.25,1.0,0.75,1.25,False,2.494613276668993,3.118266595836241,2.494613276668993,2.494613276668993,175,False,Solomon Islands,,25-05-2025,unknown,,-2.2702250692681325,-2.5219282121004514,-2.051046230188575,0.104486591442362,0.08030464415667622,0.1286010646795875,0.09390995499832894,0.07410794544381832,0.1130819256002796,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.021330423084795,0.20635,8.543094350095062,0.7478591328105698,-1.667977530803186,-0.2283339386611369,57,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
COD,"['French', 'Kikongo', 'Lingala', 'Tshiluba', 'Swahili']",112832000,0.0,25.0,30.548,2023,6495.768828472126,8.05243228628321,0.30548,1.25,1.0,0.75,1.0,False,2.4598570148137946,2.4598570148137946,2.4598570148137946,2.4598570148137946,176,False,"Congo, The Democratic Republic of the",,25-05-2025,unknown,,2.8684649918197698,2.5033467246196337,3.1794551299214517,18.02335256533651,12.223374686855538,24.034038639564816,1.8729152130045665e-05,8.833046693608651e-10,6.009451293880302e-05,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,18.54141054473968,0.30548,8.779060228974934,1.6366281571776373,-1.3179922043925432,0.07153988358763795,159,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
RWA,"['English', 'French', 'Kinyarwanda']",14104969,-2.0,30.0,34.2005,2023,6890.761044198649,7.14937213599697,0.342005,1.25,1.0,0.75,1.25,False,2.4451210173716436,3.0564012717145546,2.4451210173716436,2.4451210173716436,177,False,Rwanda,,25-05-2025,unknown,,-0.5947321149335402,-0.8893167400094406,-0.3515452391664872,0.5591475213071939,0.41093694382715357,0.7036001056851917,0.31631775191093636,0.27246278342283653,0.34814182720842435,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.3794014538834,1.0,8.521541289295833,1.2268167082829855,1.1340587277038934,-0.25572433405942907,14,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
