alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
PRY,"['Guaraní', 'Spanish']",6109644,-23.0,-58.0,81.5781,2024,6.786015905276943,0.8157810000000001,1.25,1.0,0.75,1.0,False,5.535902841222731,5.535902841222731,5.535902841222731,5.535902841222731,83,False,Paraguay,,25-05-2025,unknown,,-1.0045208392763618,-1.0544955376002803,-0.9542911468751448,0.36638807048507344,0.34836812265851697,0.3850850175457837,0.2539228252370725,0.24589180488865992,0.26200906886694975,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,15.517245022876946,0.866377,0.5700808608061821,0.6622934773158236,89,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
HRV,['Croatian'],3866233,45.16666666,15.5,83.6324,2024,6.587288023403108,0.8363240000000001,1.25,1.0,0.75,1.0,False,5.509107068884581,5.509107068884581,5.509107068884581,5.509107068884581,84,False,Croatia,,25-05-2025,unknown,,-0.7397000496739948,-0.7931182990797689,-0.6852711169281883,0.4775121633934813,0.4524317768235661,0.5039535817729662,0.29609746625666156,0.2877825629849038,0.304457219278245,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.289274693197108,0.39262,0.8423563535481725,-1.0103384028851947,60,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MKD,['Macedonian'],1822612,41.83333333,22.0,87.1819,2023,6.260694225323314,0.871819,1.25,1.0,0.75,0.75,False,5.458192178827146,4.0936441341203595,5.458192178827146,5.458192178827146,85,False,North Macedonia,,25-05-2025,unknown,,-0.3001222505921067,-0.36341624506787873,-0.23468673729629067,0.7412975302289799,0.6952969603542716,0.7908185460644886,0.35297128954539336,0.34690191524925484,0.35861521777576305,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.92437011261623,0.35092100000000004,1.0663385719890937,-1.1575596086351938,26,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MNG,['Mongolian'],3544835,46.0,105.0,83.0162,2023,6.549596025060067,0.830162,1.25,1.0,0.75,0.75,False,5.4372257353559155,4.077919301516936,5.4372257353559155,5.4372257353559155,86,False,Mongolia,,25-05-2025,unknown,,-0.714792275458783,-0.7669802802529463,-0.6611794790120201,0.4895450855342578,0.4644133522514428,0.516242079567422,0.29993070191663523,0.29188551359974385,0.3080720617540824,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,10.76487849442862,0.0,-1.1059595660950352,-2.396510488584243,57,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
GEO,['Georgian'],4000921,42.0,43.5,81.8843,2023,6.602159976122113,0.818843,1.25,1.0,0.75,0.75,False,5.406132481327759,4.0545993609958195,5.406132481327759,5.406132481327759,87,False,Georgia,,25-05-2025,unknown,,-0.799653105362191,-0.8494552028347035,-0.7483139350540192,0.44969511036552556,0.4276478508327983,0.4731636662488484,0.2867321371225815,0.27884392805645364,0.2947942572011482,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,11.078767629469402,,-0.9952587443582956,0.0,65,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
BHS,['English'],398165,25.0343,-77.3963,94.8186,2023,5.600063081470082,0.9481860000000001,1.25,1.0,0.75,1.25,False,5.309901412966791,6.637376766208489,5.309901412966791,5.309901412966791,88,False,Bahamas,,25-05-2025,unknown,,0.6005510471259355,0.505998822633633,0.6964702226685682,1.8261798214878633,1.6586413829304993,2.006657140645533,0.29391235386995596,0.26976962709197333,0.3158011423988482,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,12.89462177121931,0.9481860000000001,-0.35485255247255304,0.9511258143311402,62,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MLT,"['English', 'Maltese']",574250,35.9375,14.3754,92.0727,2023,5.759101003867063,0.920727,1.25,1.0,0.75,1.25,False,5.30255978998751,6.628199737484387,5.30255978998751,5.30255978998751,89,False,Malta,,25-05-2025,unknown,,0.3608825192347189,0.27643037228220163,0.4468925754104195,1.4365230333960357,1.318415152290558,1.563446338687183,0.34116855856337613,0.32740617200936234,0.3527538481706933,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,17.7535278844901,0.585357,1.3587617126751066,-0.32986708384546826,30,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
ALB,['Albanian'],2363314,41.0,20.0,83.1356,2023,6.373521427687243,0.831356,1.25,1.0,0.75,1.0,False,5.298665280036356,5.298665280036356,5.298665280036356,5.298665280036356,90,True,Albania,Albania,25-05-2025,unknown,,-0.5229712522377387,-0.5763004586288872,-0.4675261852394023,0.593084212085751,0.5619735710213646,0.6265503231308373,0.32759921535919945,0.3203714971759034,0.3348486947077726,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,14.675575429270774,0.831356,0.2732451145452441,0.5386494127921968,39,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
GHA,['English'],33742380,8.0,-2.0,69.9445,2023,7.52817571205314,0.6994450000000001,1.25,1.0,0.75,1.25,False,5.265544860917009,6.581931076146262,5.265544860917009,5.265544860917009,91,True,Ghana,Ghana,25-05-2025,unknown,,-2.093236287842164,-2.149268815291849,-2.036630677538197,0.12335892038665476,0.11656936135435428,0.13046755943391225,0.10902806065238581,0.10374304398306472,0.11450941534529105,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,10.545341438708522,0.9444450000000001,-1.1833847769635848,0.9379179548930062,156,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
BTN,['Dzongkha'],784043,27.5,90.5,88.426,2023,5.894339881754102,0.88426,1.25,1.0,0.75,0.75,False,5.212128983839882,3.9090967378799117,5.212128983839882,5.212128983839882,92,True,Bhutan,Bhutan,25-05-2025,observed_multi,2.0,0.12405927354568358,0.05098416373621759,0.19911053341508542,1.1332408493951376,1.0523062295564674,1.2203168476154853,0.364524473668396,0.36016021196777764,0.3673934020443161,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,13.572219144767281,0.88426,-0.11588096128106043,0.7254306466107046,14,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MAC,"['Portuguese', 'Chinese']",685900,22.16666666,113.55,89.1806,2023,5.836260802858487,0.891806,1.25,1.0,0.75,1.0,False,5.204812401554015,5.204812401554015,5.204812401554015,5.204812401554015,93,True,Macao,Macao,25-05-2025,unknown,,0.20533652327835153,0.12938021747416625,0.2834230781050414,1.2292956246711275,1.1381227770880915,1.3276667508726725,0.359192006585571,0.3519579143618883,0.36467725161060044,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,10.357615832623573,,-1.2495908877674244,0.0,18,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
TTO,['English'],1367764,10.6918,-61.2225,84.6994,2023,6.136011168773308,0.846994,1.25,1.0,0.75,1.25,False,5.19716464388398,6.496455804854975,5.19716464388398,5.19716464388398,94,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,unknown,,-0.22890916042768486,-0.28897242799251793,-0.1664441143541273,0.7959607985959598,0.7490328584806518,0.8466701334123788,0.3588536038027126,0.3541604269125422,0.36308647622162593,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.298095264126392,0.723542,0.8454671475867496,0.15800462330730783,20,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
ARM,['Armenian'],3076200,40.0,45.0,79.9966,2023,6.488014567824043,0.799966,1.25,1.0,0.75,0.75,False,5.190191061763928,3.892643296322946,5.190191061763928,5.190191061763928,95,True,Armenia,Armenia,25-05-2025,unknown,,-0.7247672519899724,-0.7721576064072262,-0.6759933750441984,0.4846440991261531,0.4620151463078769,0.5086508894593345,0.2984066235357101,0.2910754548092688,0.3058549642170904,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,14.939205626999847,0.799966,0.3662208702031639,0.42782484509291213,58,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
BWA,"['English', 'Tswana']",2359609,-22.0,24.0,81.36,2023,6.372840043982482,0.8136,1.25,1.0,0.75,1.25,False,5.184942659784147,6.481178324730184,5.184942659784147,5.184942659784147,96,False,Botswana,,25-05-2025,unknown,,-0.5669377895485884,-0.6176732070033645,-0.5142098890218155,0.567539452135645,0.5391975812825546,0.59797287396498,0.3216197433860394,0.3144686825206097,0.32884039703771584,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,14.674006485309581,0.8136,0.272691787378503,0.4759606257877847,46,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MDA,['Romanian'],2749076,47.0,29.0,80.2126,2023,6.439186746363795,0.8021259999999999,1.25,1.0,0.75,1.0,False,5.165039108113805,5.165039108113805,5.165039108113805,5.165039108113805,97,False,"Moldova, Republic of",,25-05-2025,unknown,,-0.6669688732425141,-0.7153825725713964,-0.6174019145920674,0.5134893990579978,0.4890049971131688,0.5393438813388278,0.3071700882844671,0.2998755968075875,0.3145079911582992,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,17.272679935135585,0.20367100000000002,1.1891787065062085,-1.6774359257336218,53,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MNE,['Montenegrin'],623327,42.5,19.3,88.8826,2024,5.7947159391766885,0.888826,1.25,1.0,0.75,1.0,False,5.150494189354659,5.150494189354659,5.150494189354659,5.150494189354659,98,False,Montenegro,,25-05-2025,unknown,,0.24238601341051733,0.16603084002748889,0.3207557934642433,1.2757124792074206,1.1806095121921272,1.3781689878704835,0.35585276556672213,0.3473531847544152,0.3625551525417184,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,15.081002172436367,0.830162,0.4162289537808713,0.5344339131479486,23,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
TUN,['Arabic'],11972169,34.0,9.0,72.3542,2023,7.078172838743614,0.723542,1.25,1.0,0.75,0.75,False,5.121355332090232,3.841016499067674,5.121355332090232,5.121355332090232,99,False,Tunisia,,25-05-2025,unknown,,-1.5500117424941529,-1.5941346509052456,-1.50626392165695,0.21232094063771154,0.2030841922080851,0.22173685962749198,0.1716818728792622,0.16575925105202666,0.17763919560948574,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,18.26595424503978,0.873079,1.5394816320983964,0.685955352203387,122,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
IND,"['English', 'Hindi', 'Tamil']",1417492000,20.0,77.0,55.9,2022,9.151520616513332,0.5589999999999999,1.25,1.0,0.75,1.25,False,5.115700024630953,6.394625030788691,5.115700024630953,5.115700024630953,100,False,India,,25-05-2025,unknown,,-4.187589080603065,-4.320086719044704,-4.058162858313407,0.015231176830917733,0.013298731239301791,0.01728073813578952,0.014999505463396316,0.013123045772874207,0.0169846796472839,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,0.0,,-4.902462095800549,0.0,228,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
CUB,['Spanish'],9748007,21.5,-80.0,71.275,2023,6.988915832377714,0.7127500000000001,1.25,1.0,0.75,1.0,False,4.981349759527216,4.981349759527216,4.981349759527216,4.981349759527216,101,False,Cuba,,25-05-2025,unknown,,-1.4814628250548965,-1.5242723531844447,-1.4391785643160233,0.22738157525593305,0.21777946678638072,0.23712246055404917,0.18111136922597107,0.1751606343857685,0.18706464612743182,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.092573411822997,0.7127500000000001,0.7729847472899484,0.11990272032512657,120,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
BOL,"['Aymara', 'Guaraní', 'Quechua', 'Spanish']",11365333,-17.0,-65.0,70.2368,2023,7.055582164913061,0.702368,1.25,1.0,0.75,1.0,False,4.955615134005657,4.955615134005657,4.955615134005657,4.955615134005657,102,False,"Bolivia, Plurinational State of",,25-05-2025,observed_multi,64.0,-1.5790877728552264,-1.6233057552086843,-1.5351023909781465,0.2062371006708878,0.19724557556109504,0.21543363258014714,0.1677805082576974,0.16193644659512038,0.17368082228914394,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.246078315323473,0.702368,0.8271220749674858,0.08324835072162275,124,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
ABW,"['Dutch', 'Papiamento']",107566,12.5,-69.96666666,97.17,2017,5.031675019046017,0.9717,1.25,1.0,0.75,1.0,False,4.889278616007015,4.889278616007015,4.889278616007015,4.889278616007015,103,False,Aruba,,25-05-2025,observed_multi,66.0,1.2692595522129897,1.1543393905804538,1.3864907646097242,3.5671729426862484,3.171927322250622,4.00078569409595,0.10212709446484126,0.07321939568245128,0.13297582558853327,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,11.585859891645889,0.9717,-0.8164200275865734,1.0341436188829392,161,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MUS,"['English', 'French', 'Mauritian Creole']",1243741,-20.28333333,57.55,79.5,2023,6.094729951108975,0.795,1.25,1.0,0.75,1.25,False,4.845310311131636,6.056637888914544,4.845310311131636,4.845310311131636,104,False,Mauritius,,25-05-2025,observed_multi,8.0,-0.315525466171185,-0.3701809404676499,-0.2599790867822121,0.7298173368521448,0.6906093611509975,0.7710677121475469,0.35158572878361705,0.34618211440924235,0.3566334420612998,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.847298059034998,0.17988099999999999,1.0391571926040697,-1.7614281673891168,27,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MDV,['Maldivian'],515132,3.25,73.0,84.6851,2023,5.711918529091912,0.846851,1.25,1.0,0.75,0.75,False,4.837143918280015,3.627857938710011,4.837143918280015,4.837143918280015,105,False,Maldives,,25-05-2025,unknown,,0.22551086911945636,0.1534707879605577,0.30016593659255336,1.2542039332017596,1.16587373018972,1.350082818132162,0.35749754068804157,0.34996683686615104,0.36334483339984996,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,18.687464351797527,0.811832,1.688137670104812,0.4697185794133873,21,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
GUY,['English'],772975,5.0,-59.0,81.7221,2023,5.888165447944686,0.817221,1.25,1.0,0.75,1.25,False,4.811932455534804,6.0149155694185055,4.811932455534804,4.811932455534804,106,False,Guyana,,25-05-2025,unknown,,-0.038076963120491115,-0.10089663753849085,0.026165871099467535,0.9633626092260932,0.9040264714612712,1.0265112041374296,0.3673507645133315,0.36607226528667325,0.36787679143618096,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,15.834073539338027,0.959778,0.6818183286140976,0.9920521726863519,6,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
