alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
CAF,"['French', 'Sango']",6470307,7.0,21.0,7.50916,2019,,5619.121474387147,6.810924887352293,0.0750916,1.25,1.0,0.75,1.0,False,0.5114432472711034,0.5114432472711034,0.5114432472711034,0.5114432472711034,207,False,Central African Republic,,25-05-2025,False,unknown,,-4.2714076599002695,-4.507973809982877,-4.041378256786491,0.01410349348206824,0.011020768773728536,0.017573236288087147,0.013902029529716064,0.010899978253357024,0.017267115300555604,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.682734115119539,0.0750916,,0.6090659026577873,-2.2299416796953544,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,80
TKL,"['English', 'Samoan', 'Tokelauan']",2608,-9.0,-172.0,,,,14932.336260013946,3.4163075870598827,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,208,False,Tokelau,,25-05-2025,False,unknown,,-14.150167650854536,-14.65399580235705,-13.668865913798198,7.492350878062114e-07,4.3336496611606043e-07,1.1589424110764628e-06,7.492344748843594e-07,4.333647783108976e-07,1.1589410679297227e-06,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.769649755335378,0.21251,,0.6408937835650315,-1.7317366107672487,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,157
ATA,[],1300,-90.0,0.0,,,,16012.069436816457,3.113943352306837,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,209,False,Antarctica,,25-05-2025,False,unknown,,-15.511665972574983,-16.055237965378133,-14.99280129524085,1.9415390014074608e-07,1.0748752815330354e-07,3.09112366348963e-07,1.9415385842293053e-07,1.0748751659973544e-07,3.0911227079852265e-07,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,7.170119543449628,,,-2.508192189482542,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,168
ASM,"['English', 'Samoan']",49710,-14.33333333,-170.0,0.0,1990,80.1,15481.564959696016,4.6964437631389995,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,210,False,American Samoa,,25-05-2025,False,unknown,,-21.722165557438068,-22.255076037132987,-21.211858571856858,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,10.813961399088718,0.0,0.8009999999999999,-1.1738435689338325,-2.5021833573303853,1.7358622950939078,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,187
WLF,['French'],11620,-13.3,-176.2,,,,15460.917628000761,4.065206128054312,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,211,False,Wallis and Futuna,,25-05-2025,False,unknown,,-11.228280162235624,-11.646302898613051,-10.827908794414281,1.3710998802214075e-05,8.752347251165804e-06,1.9839049088082904e-05,1.3710798965394205e-05,8.752270647918516e-06,1.9838655504117402e-05,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,12.233478646720625,0.581386,0.4986,-0.6540265855783555,-0.3943910078063353,0.6427814308398649,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,145
ALA,['Swedish'],30654,60.116667,19.9,,,,1479.042966831538,4.486487153065907,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,212,False,Åland Islands,,25-05-2025,False,unknown,,-9.331318344001955,-9.694632174918118,-8.982053515661084,9.070020649242419e-05,6.161433861439675e-05,0.00012564556931932578,9.069159088191691e-05,6.161054240462553e-05,0.00012562978350196425,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,10.330518438558853,,,-1.350876896134546,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,135
VAT,"['Italian', 'Latin']",882,41.9,12.45,,,,1716.0446558773492,2.94546858513182,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,213,False,Holy See (Vatican City State),,25-05-2025,True,observed_zero,0.0,-16.27028120016095,-16.83508387084939,-15.729582495367826,9.184570407065904e-08,4.982204572301941e-08,1.484786387198036e-07,9.184569466804213e-08,4.982204324078322e-08,1.48478616673899e-07,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,11.61613166174864,0.759927,0.95,-0.8800946012696667,0.2529024493398182,2.2744504193460653,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,171
AIA,['English'],16010,18.25,-63.16666666,,,92.31,6504.417949577811,4.204391331919299,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,214,False,Anguilla,,25-05-2025,False,unknown,,-19.719380197436266,-20.29197374304409,-19.179101491972474,3.961378814688311e-09,3.061153622438558e-09,5.684055762980528e-09,3.961378798174529e-09,3.0611536130678963e-09,5.684055730672038e-09,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,9.68096880599076,,0.9231,-1.5887372892396527,0.0,2.177215382148864,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,185
UMI,['English'],0,19.3,166.633333,,,,11792.245165393097,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,215,False,United States Minor Outlying Islands,,25-05-2025,False,unknown,,-29.533260330654524,-30.483921100933117,-28.61756672666864,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.068116657013416,0.919911,,0.3839974200286969,0.8329182241370368,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,187
TWN,['Chinese'],23317031,23.5,121.0,,,,9822.659031290194,7.3676732501004665,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,216,False,"Taiwan, Province of China",,25-05-2025,False,unknown,,3.642206910665634,3.5737732304559304,3.710275239800213,38.20935944616238,35.650858594042,40.865052680806585,3.0415025145825547e-15,7.30946140867102e-17,1.1724622483394373e-14,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,18.03726579437233,0.290638,0.0989,1.4712784307308993,-1.4484865829309832,-0.8020083226070299,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,203
ATF,['French'],400,-49.25,69.167,,,,13262.951285515242,2.6020599913279625,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,217,False,French Southern Territories,,25-05-2025,False,unknown,,-17.816595778372264,-18.426152794933156,-17.230215805355297,2.0533401999004794e-08,1.094542923772541e-08,3.388609853764235e-08,2.05334015248574e-08,1.0945429117922985e-08,3.38860973893747e-08,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,5.991464547107982,,,-2.9398071526943523,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,178
IMN,"['English', 'Manx']",84530,54.25,-4.5,,,99.93,165.25139578600334,4.927010868975651,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,218,False,Isle of Man,,25-05-2025,False,unknown,,-17.619033215443846,-18.135710040652175,-17.131573884342966,2.4355641915555594e-08,1.429723071092147e-08,3.729543440033263e-08,2.4355641270415243e-08,1.4297230506510667e-08,3.729543300938321e-08,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,21.072154949811278,0.5589999999999999,0.12179999999999999,2.5826329621607327,-0.47555058085495605,-0.7192320270004903,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,176
TCA,['English'],50828,21.75,-71.58333333,0.0,1990,,6743.2966747033925,4.706103021249971,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,219,False,Turks and Caicos Islands,,25-05-2025,False,unknown,,-14.40915842938103,-14.81604745238511,-14.001156333192425,5.708361704570963e-07,3.686819950656185e-07,8.315677519459282e-07,5.70835823863301e-07,3.686818591392203e-07,8.315670604412872e-07,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.777725188898692,0.131832,,1.0100437405266876,-2.024231564506935,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,160
SXM,"['English', 'French', 'Dutch']",41349,18.033333,-63.05,,,,6516.195857909914,4.616465010872037,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,220,False,Sint Maarten (Dutch part),,25-05-2025,False,unknown,,-8.74604860993966,-9.092469775636046,-8.412808496333222,0.00016250631458386073,0.00011251085101968291,0.00022200647935706504,0.00016247877310243653,0.00011249819304017653,0.00022195719795061665,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,11.717733951591278,0.8740089999999999,0.37929999999999997,-0.8428885751392223,0.6665023069531809,0.21154946289837237,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,128
HMD,['English'],0,-53.0818,73.5042,,,,13782.295945144233,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,221,False,Heard Island and McDonald Islands,,25-05-2025,False,unknown,,-29.533260330654524,-30.483921100933117,-28.61756672666864,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.107300795594696,0.582789,,0.7645391605178241,-0.38930448582888433,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,187
GUF,['French'],292354,4.0,-53.0,,,,7207.831667217101,5.46590904024973,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,222,False,French Guiana,,25-05-2025,False,unknown,,-4.921136509016843,-5.159621906023535,-4.69073779433799,0.007364211396418184,0.00574387199840821,0.009179911771244243,0.007309101583261939,0.0057109745028196155,0.009096026609391444,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,11.943642378884586,0.805055,0.9109,-0.760162537547153,0.41651225960239974,2.133116220297345,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,91
JEY,"['English', 'French', 'Jèrriais']",103267,49.25,-2.16666666,,,,528.3007769794934,5.013961560555626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,223,False,Jersey,,25-05-2025,False,unknown,,-6.9561845219270655,-7.251731687949808,-6.671327298908132,0.0009675524674656363,0.000708946652885267,0.0012667173237888812,0.0009665876828546409,0.0007084442256463409,0.0012651137668509066,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.27800116846794,0.925344,0.45,0.8270484065538642,0.8526153545030314,0.4671077205133224,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,113
GLP,['French'],378561,16.25,-61.583333,,,,6582.431252229221,5.578135870173925,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,224,False,Guadeloupe,,25-05-2025,False,unknown,,-4.415796845684653,-4.639942726065769,-4.1995493389798195,0.012192449142621714,0.009658251792194969,0.015002337265440016,0.012042104291417591,0.009565418987172695,0.014778947019773876,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,14.700398131817925,0.45913699999999996,0.023399999999999997,0.24934154683665044,-0.8376000065386158,-1.0749170701307742,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,84
GGY,"['English', 'French', 'Guernésiais']",64781,49.46666666,-2.58333333,,,,505.676957944084,4.811447647766932,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,225,False,Guernsey,,25-05-2025,False,unknown,,-7.868072637967136,-8.189173969289293,-7.55858920332824,0.0003898338814343057,0.00027764413157398745,0.0005216116123044259,0.0003896763352183691,0.00027756705601032094,0.0005213396045769109,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.334265172013396,0.6994450000000001,0.6667000000000001,1.213844670471014,0.03362730875522644,1.2504100461874335,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,118
MAF,['French'],31496,18.0708,-63.0501,,,,6512.877693013519,4.498255401782173,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,226,False,Saint Martin (French part),,25-05-2025,False,unknown,,-9.278327781510765,-9.639956399599452,-8.930560000328352,9.561737624936591e-05,6.507689224040982e-05,0.00013228492476403123,9.560780486180769e-05,6.507265737627496e-05,0.0001322674266201016,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.421777943923203,0.91,0.14,1.2458912167001077,0.796986278792407,-0.6534447527629784,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,134
FLK,['English'],3662,-51.75,-59.0,,,,12889.913811040014,3.5637183399656776,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,227,False,Falkland Islands (Malvinas),,25-05-2025,False,unknown,,-13.486400347659103,-13.969990371442526,-13.02387195781444,1.4492948967456238e-06,8.578608289096292e-07,2.208009871669908e-06,1.4492926180784015e-06,8.578600929846747e-07,2.2080049963676968e-06,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,8.205764725234456,,,-2.128946389461363,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,154
ESH,"['Berber', 'Hassaniya', 'Spanish']",600904,24.5,-13.0,,,,3405.2327681880342,5.778805094963722,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,228,False,Western Sahara,,25-05-2025,False,unknown,,-3.5122150679145325,-3.711680095732846,-3.3209386362800313,0.030039881208106124,0.024436434218588394,0.0361189143199447,0.029138845547180128,0.023846531811060667,0.03483761717170662,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,13.306190466981509,,,-0.2612072497456928,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,73
